Date,Close,High,Low,Volume,MA20,MA60,Vol20,Vol60,RSI14,MACD,MACD_signal,MACD_hist,Return,sig_trend,sig_vol,sig_mom,composite,strategy
2018-01-02 00:00:00+09:00,41206.0078125,41512.91261392591,41012.17320107311,8474250,,,,,,0.0,0.0,0.0,,-1,-1,-1,-1.0,Defensive
2018-01-03 00:00:00+09:00,41690.58203125,42449.76736851026,41529.053236088235,10013500,,,,,,38.655493233614834,7.731098646722967,30.924394586891868,0.011759795342343393,-1,-1,-1,-1.0,Defensive
2018-01-04 00:00:00+09:00,41254.46484375,42142.87344453554,40899.10140343579,11695450,,,,,,33.71064256782847,12.92700743094407,20.783635136884403,-0.010460808322922954,-1,-1,-1,-1.0,Defensive
2018-01-05 00:00:00+09:00,42094.41015625,42094.41015625,41351.37759017651,9481150,,,,,,96.45648942435218,29.632903829625697,66.8235855947265,0.020360106855858318,-1,-1,-1,-1.0,Defensive
2018-01-08 00:00:00+09:00,42013.63671875,42417.45867875336,41593.661880346495,8383650,,,,,,138.07365659769857,51.32105438324027,86.7526022144583,-0.0019188637446201362,-1,-1,-1,-1.0,Defensive
2018-01-09 00:00:00+09:00,40705.26171875,41771.351906622025,40366.05120442708,18013600,,,,,,64.73441541900684,54.00372659039359,10.730688828613246,-0.031141674517695228,-1,-1,-1,-1.0,Defensive
2018-01-10 00:00:00+09:00,39445.33203125,40802.173919302826,39283.80323505324,18566800,,,,,,-93.97002969728783,24.408975332857306,-118.37900503014514,-0.030952501821641443,-1,-1,-1,-1.0,Defensive
2018-01-11 00:00:00+09:00,38960.7421875,39784.53897504664,38783.06052744092,25123800,,,,,,-255.89697531890852,-31.65221479749586,-224.24476052141267,-0.01228509987863935,-1,-1,-1,-1.0,Defensive
2018-01-12 00:00:00+09:00,38928.4453125,39154.585658713695,37765.437817686725,27270450,,,,,,-382.42299994760106,-101.80637182751691,-280.61662812008416,-0.0008289594393394717,-1,-1,-1,-1.0,Defensive
2018-01-15 00:00:00+09:00,39203.046875,39558.41029949526,38702.30750412031,10096000,,,,,,-455.28944160884566,-172.50298578378266,-282.786455825063,0.007054007944463869,-1,-1,-1,-1.0,Defensive
2018-01-16 00:00:00+09:00,40382.20703125,40495.2772109375,39267.6581171875,20389650,,,,,,-413.12599236499955,-220.62758710002606,-192.49840526497348,0.030078278354480625,-1,-1,-1,-1.0,Defensive
2018-01-17 00:00:00+09:00,40075.30859375,40398.36630107567,39623.02780349405,11053050,,,,,,-399.86588905582903,-256.4752474911867,-143.39064156464235,-0.007599843100762338,-1,-1,-1,-1.0,Defensive
2018-01-18 00:00:00+09:00,40301.44140625,40899.098052354704,40236.82987694138,14848850,,,,,,-366.8809582403119,-278.5563896410117,-88.32456859930016,0.005642696723619611,-1,-1,-1,-1.0,Defensive
2018-01-19 00:00:00+09:00,39833.015625,40689.11855611314,39606.87522810219,9219950,,,,,,-374.22438293482264,-297.6899882997739,-76.53439463504873,-0.011623052796750688,-1,-1,-1,-1.0,Defensive
2018-01-22 00:00:00+09:00,38960.7421875,39316.10550761816,38734.60189287936,12520900,,,,,36.39907848756867,-445.2961792574788,-327.2112264913149,-118.0849527661639,-0.021898252588050227,-1,-1,-1,-1.0,Defensive
2018-01-23 00:00:00+09:00,39703.79296875,39703.79296875,39009.21888508188,13532700,,,,,38.330263424769804,-436.629904034402,-349.09496199993237,-87.53494203446962,0.019071781992089365,-1,-1,-1,-1.0,Defensive
2018-01-24 00:00:00+09:00,39849.1640625,40139.915968914676,39219.20159860154,9550500,,,,,41.45383832188245,-413.2676934147821,-361.9295082829023,-51.33818513187981,0.0036613905846329953,-1,-1,-1,-1.0,Defensive
2018-01-25 00:00:00+09:00,40592.18359375,40672.94798609729,39703.775277929766,11160350,,,,,40.75541328881996,-330.9821504830106,-355.74003672292395,24.75788623991332,0.018645799698197907,-1,-1,-1,-1.0,Defensive
2018-01-26 00:00:00+09:00,41012.171875,41012.171875,40252.98633812525,10350100,,,,,44.08405340008574,-229.23820523181348,-330.4396704247019,101.2014651928884,0.010346530885189109,-1,-1,-1,-1.0,Defensive
2018-01-29 00:00:00+09:00,41367.53515625,41577.52264435279,41109.089017046565,11838800,40378.974609375,,,,54.40863055830901,-118.56381879305263,-288.0645000983721,169.50068130531946,0.00866482473381569,-1,-1,1,-0.5,Defensive
