date,portfolio_value,cash,invested,n_positions,daily_return,strategy,cum_return
2023-02-23 00:00:00+09:00,100116131.441625,85119679.7306875,14996451.7109375,2,0.0004584302680308294,Trend,0.0011613144162498923
2023-02-24 00:00:00+09:00,100116633.8244375,85119679.7306875,14996954.09375,2,5.0180006485600614e-06,Trend,0.0011663382443749537
2023-02-27 00:00:00+09:00,99935140.5900625,85119679.7306875,14815460.859375,2,-0.0018128179848042603,Trend,-0.0006485940993750106
2023-02-28 00:00:00+09:00,99820618.222875,85119679.7306875,14700938.4921875,2,-0.0011459669392699379,Trend,-0.0017938177712499837
2023-03-02 00:00:00+09:00,100129022.4494375,85119679.7306875,15009342.71875,2,0.0030895844170582,Trend,0.0012902244943748808
2023-03-03 00:00:00+09:00,100052004.4494375,85119679.7306875,14932324.71875,2,-0.0007691875753494948,Trend,0.0005200444943749272
2023-03-06 00:00:00+09:00,100138899.160375,85119679.7306875,15019219.4296875,2,0.0008684954530961964,Trend,0.001388991603749945
2023-03-07 00:00:00+09:00,100058700.6213125,85119679.7306875,14939020.890625,2,-0.000800872984773493,Trend,0.0005870062131250187
2023-03-08 00:00:00+09:00,100114118.7775625,85119679.7306875,14994439.046875,2,0.0005538564453253514,Trend,0.0011411877756248856
2023-03-09 00:00:00+09:00,100635993.0900625,85119679.7306875,15516313.359375,2,0.005212794347813521,Trend,0.006359930900625033
2023-03-10 00:00:00+09:00,100362245.95725,85119679.7306875,15242566.2265625,2,-0.0027201712270829015,Trend,0.0036224595725000697
2023-03-13 00:00:00+09:00,100340815.4885,85119679.7306875,15221135.7578125,2,-0.00021353117943501143,Trend,0.0034081548850000143
2023-03-14 00:00:00+09:00,99584539.347875,85119679.7306875,14464859.6171875,2,-0.007537073891049628,Trend,-0.004154606521249993
2023-03-15 00:00:00+09:00,100175060.26975,85119679.7306875,15055380.5390625,2,0.00592984539309005,Trend,0.0017506026975000477
2023-03-16 00:00:00+09:00,99892607.95725,85119679.7306875,14772928.2265625,2,-0.002819587148132685,Trend,-0.0010739204274999858
2023-03-17 00:00:00+09:00,99766199.347875,85119679.7306875,14646519.6171875,2,-0.0012654450810724027,Trend,-0.0023380065212500467
2023-03-20 00:00:00+09:00,99744266.4963125,85119679.7306875,14624586.765625,2,-0.00021984250884432566,Trend,-0.0025573350368750525
2023-03-21 00:00:00+09:00,99675119.33225,85119679.7306875,14555439.6015625,2,-0.0006932444990715991,Trend,-0.003248806677500049
2023-03-22 00:00:00+09:00,99492767.256,80159436.2325625,19333331.0234375,3,-0.001829464338459097,Trend,-0.0050723274400000795
2023-03-23 00:00:00+09:00,99355212.3185,80159436.2325625,19195776.0859375,3,-0.0013825621830988455,Trend,-0.006447876815000031
2023-03-24 00:00:00+09:00,99360994.65982813,75189409.33951563,24171585.3203125,4,5.819867114364996e-05,MeanReversion,-0.0063900534017187205
2023-03-27 00:00:00+09:00,99209681.05826563,75189409.33951563,24020271.71875,4,-0.0015228672184748326,MeanReversion,-0.007903189417343692
2023-03-28 00:00:00+09:00,99666031.98404688,75189409.33951563,24476622.64453125,4,0.004599862845171776,MeanReversion,-0.003339680159531233
2023-03-29 00:00:00+09:00,100144470.33170313,75189409.33951563,24955060.9921875,4,0.00480041532839226,MeanReversion,0.0014447033170312817
2023-03-30 00:00:00+09:00,99975545.61295313,75189409.33951563,24786136.2734375,4,-0.0016868102471407909,MeanReversion,-0.0002445438704686831
2023-03-31 00:00:00+09:00,100491807.78092188,75189409.33951563,25302398.44140625,4,0.005163884475983815,MeanReversion,0.004918077809218824
2023-04-03 00:00:00+09:00,100563155.21842188,75189409.33951563,25373745.87890625,4,0.0007099826252059405,MeanReversion,0.0056315521842187355
2023-04-04 00:00:00+09:00,100886130.65592188,75189409.33951563,25696721.31640625,4,0.003211667700744991,MeanReversion,0.008861306559218685
2023-04-05 00:00:00+09:00,100542664.78092188,75189409.33951563,25353255.44140625,4,-0.003404490515861003,MeanReversion,0.005426647809218865
2023-04-06 00:00:00+09:00,100324903.42935938,75189409.33951563,25135494.08984375,4,-0.0021658601553578016,MeanReversion,0.0032490342935938
2023-04-07 00:00:00+09:00,100266593.30154687,66292855.41873438,33973737.88281249,5,-0.0005812128974892472,Trend,0.002665933015468802
2023-04-10 00:00:00+09:00,100133195.19607812,66292855.41873438,33840339.77734374,5,-0.001330434206212261,Trend,0.0013319519607812857
2023-04-11 00:00:00+09:00,100412906.46832813,45026262.00348438,55386644.46484375,6,0.002793392058470623,Trend,0.004129064683281225
2023-04-12 00:00:00+09:00,100638819.26520313,45026262.00348438,55612557.26171875,6,0.002249838241125568,Trend,0.006388192652031277
2023-04-13 00:00:00+09:00,101213604.74176563,45026262.00348438,56187342.73828125,6,0.005711369437352287,Trend,0.012136047417656393
2023-04-14 00:00:00+09:00,101653217.76910938,45026262.00348438,56626955.765625,6,0.004343418342478422,Trend,0.01653217769109383
2023-04-17 00:00:00+09:00,102130766.35348439,56302132.603484385,45828633.75000001,5,0.004697820638198458,Trend,0.021307663534843924
2023-04-18 00:00:00+09:00,101963165.59567189,56302132.603484385,45661032.99218751,5,-0.0016410408322250492,Trend,0.019631655956718896
2023-04-19 00:00:00+09:00,102073308.43551564,56302132.603484385,45771175.83203126,5,0.0010802218546304143,Trend,0.020733084355156528
2023-04-20 00:00:00+09:00,101930134.68160939,56302132.603484385,45628002.07812501,5,-0.0014026561507674007,Trend,0.019301346816093856
2023-04-21 00:00:00+09:00,101471302.82223439,56302132.603484385,45169170.21875001,5,-0.00450143483875709,Trend,0.014713028222343993
2023-04-24 00:00:00+09:00,101643973.12692189,56302132.603484385,45341840.52343751,5,0.0017016663813806954,Trend,0.016439731269218827
2023-04-25 00:00:00+09:00,100995020.45114064,56302132.603484385,44692887.84765626,5,-0.006384566205129616,Trend,0.00995020451140638
2023-04-26 00:00:00+09:00,100948096.93551564,56302132.603484385,44645964.33203126,5,-0.0004646121701386008,Trend,0.009480969355156521
2023-04-27 00:00:00+09:00,100638933.71285939,56302132.603484385,44336801.10937501,5,-0.0030625958491693472,Trend,0.006389337128593908
2023-04-28 00:00:00+09:00,101138846.45504689,56302132.603484385,44836713.85156251,5,0.004967389098277097,Trend,0.011388464550468935
2023-05-02 00:00:00+09:00,100740507.77145314,56302132.603484385,44438375.16796876,5,-0.003938532992570742,Trend,0.007405077714531361
2023-05-03 00:00:00+09:00,100472834.08785939,56302132.603484385,44170701.48437501,5,-0.0026570610920585436,Trend,0.004728340878593862
2023-05-04 00:00:00+09:00,100980962.03317189,56302132.603484385,44678829.42968751,5,0.005057366500363258,Trend,0.009809620331718838
2023-05-08 00:00:00+09:00,101028526.47067189,56302132.603484385,44726393.86718751,5,0.0004710238102541009,Trend,0.010285264706718866
2023-05-09 00:00:00+09:00,101193900.72848439,56302132.603484385,44891768.12500001,5,0.001636906560846585,Trend,0.011939007284843983
2023-05-10 00:00:00+09:00,100801001.09567189,56302132.603484385,44498868.49218751,5,-0.0038826414436449186,Trend,0.008010010956718938
2023-05-11 00:00:00+09:00,100903092.73629689,56302132.603484385,44600960.13281251,5,0.001012803836423215,Trend,0.009030927362968955
2023-05-12 00:00:00+09:00,100590377.76364064,56302132.603484385,44288245.16015626,5,-0.003099161424848562,Trend,0.005903777636406371
2023-05-15 00:00:00+09:00,101050885.73629689,56302132.603484385,44748753.13281251,5,0.004578051925983484,Trend,0.010508857362969026
2023-05-16 00:00:00+09:00,101194541.88082814,56302132.603484385,44892409.27734376,5,0.001421621824336361,Trend,0.011945418808281483
2023-05-17 00:00:00+09:00,100972000.19707814,46489376.26348439,54482623.93359375,6,-0.0021991471043179,MeanReversion,0.009720001970781489
2023-05-18 00:00:00+09:00,101213956.79473439,46489376.26348439,54724580.53125,6,0.002396274186744707,MeanReversion,0.012139567947343943
2023-05-19 00:00:00+09:00,101734590.45098439,46489376.26348439,55245214.1875,6,0.005143891936819189,MeanReversion,0.017345904509843857
2023-05-22 00:00:00+09:00,102547607.76288283,52597924.06366408,49949683.69921875,5,0.007991552413926906,MeanReversion,0.02547607762882831
2023-05-23 00:00:00+09:00,102704191.00897658,52597924.06366408,50106266.9453125,5,0.001526932217237098,MeanReversion,0.027041910089765864
2023-05-24 00:00:00+09:00,102577110.32928908,52597924.06366408,49979186.265625,5,-0.0012373465818584783,MeanReversion,0.025771103292890896
2023-05-25 00:00:00+09:00,101963372.43475783,52597924.06366408,49365448.37109375,5,-0.005983185649908185,MeanReversion,0.019633724347578374
2023-05-26 00:00:00+09:00,101994929.89569533,52597924.06366408,49397005.83203125,5,0.0003094980107458678,MeanReversion,0.019949298956953188
2023-05-30 00:00:00+09:00,102191645.61225784,51933255.10835158,50258390.50390626,5,0.0019286813252745727,MeanReversion,0.02191645612257842
2023-05-31 00:00:00+09:00,101963081.16303909,51933255.10835158,50029826.05468751,5,-0.0022366255856763884,MeanReversion,0.019630811630390932
2023-06-01 00:00:00+09:00,101963926.68257034,51933255.10835158,50030671.57421876,5,8.292408601340284e-06,MeanReversion,0.019639266825703272
2023-06-02 00:00:00+09:00,102263458.84663284,51933255.10835158,50330203.73828126,5,0.0029376287654652167,MeanReversion,0.022634588466328376
2023-06-05 00:00:00+09:00,102723210.93647659,51933255.10835158,50789955.82812501,5,0.0044957611939691056,MeanReversion,0.027232109364765833
2023-06-07 00:00:00+09:00,102944095.60444534,51933255.10835158,51010840.49609376,5,0.0021502897539422694,MeanReversion,0.029440956044453293
2023-06-08 00:00:00+09:00,103132200.38569534,51933255.10835158,51198945.27734376,5,0.001827251773358407,MeanReversion,0.03132200385695327
2023-06-09 00:00:00+09:00,104524271.25616407,63678283.99835158,40845987.25781249,4,0.013497926595793075,MeanReversion,0.04524271256164081
2023-06-12 00:00:00+09:00,103999371.70538282,63678283.99835158,40321087.70703124,4,-0.00502179584199014,MeanReversion,0.03999371705382826
2023-06-13 00:00:00+09:00,103887533.57257032,63678283.99835158,40209249.57421874,4,-0.0010753731583045267,MeanReversion,0.03887533572570323
2023-06-14 00:00:00+09:00,103768649.03741407,63678283.99835158,40090365.03906249,4,-0.0011443580482465299,MeanReversion,0.037686490374140735
2023-06-15 00:00:00+09:00,103546783.93585157,63678283.99835158,39868499.93749999,4,-0.0021380744918679806,MeanReversion,0.03546783935851572
2023-06-16 00:00:00+09:00,103582760.58428907,63678283.99835158,39904476.58593749,4,0.0003474434170720464,MeanReversion,0.0358276058428908
2023-06-19 00:00:00+09:00,103422821.22100782,63678283.99835158,39744537.22265624,4,-0.0015440731872665703,MeanReversion,0.034228212210078324
2023-06-20 00:00:00+09:00,103296445.52569532,63678283.99835158,39618161.52734374,4,-0.0012219323919083758,MeanReversion,0.03296445525695324
2023-06-21 00:00:00+09:00,102695873.39288282,63678283.99835158,39017589.39453124,4,-0.005814063879507891,MeanReversion,0.026958733928828194
2023-06-22 00:00:00+09:00,102865944.31475782,63678283.99835158,39187660.31640624,4,0.0016560638344673695,MeanReversion,0.02865944314757818
2023-06-23 00:00:00+09:00,102518354.97491407,63678283.99835158,38840070.97656249,4,-0.0033790516595090248,MeanReversion,0.025183549749140832
2023-06-26 00:00:00+09:00,103007515.22491407,63678283.99835158,39329231.22656249,4,0.004771440686106354,MeanReversion,0.030075152249140702
2023-06-27 00:00:00+09:00,102780881.82257032,63678283.99835158,39102597.82421874,4,-0.0022001637632836912,MeanReversion,0.027808818225703247
2023-06-28 00:00:00+09:00,102589579.47100782,63678283.99835158,38911295.47265624,4,-0.0018612639643698081,MeanReversion,0.02589579471007819
2023-06-29 00:00:00+09:00,102633872.23272657,63678283.99835158,38955588.23437499,4,0.0004317471808261697,MeanReversion,0.02633872232726575
2023-06-30 00:00:00+09:00,102553933.92413282,63678283.99835158,38875649.92578124,4,-0.0007788686800443978,MeanReversion,0.02553933924132834
2023-07-03 00:00:00+09:00,102725577.04522657,63678283.99835158,39047293.04687499,4,0.0016736863670263613,MeanReversion,0.027255770452265793
2023-07-04 00:00:00+09:00,102794998.52178907,63678283.99835158,39116714.52343749,4,0.0006757954402332178,MeanReversion,0.027949985217890827
2023-07-05 00:00:00+09:00,102728367.31603909,62999197.53869533,39729169.77734376,4,-0.0006481950163739203,MeanReversion,0.02728367316039093
2023-07-06 00:00:00+09:00,102341571.84338284,62999197.53869533,39342374.30468751,4,-0.003765225543459594,MeanReversion,0.023415718433828392
2023-07-07 00:00:00+09:00,101287023.71057034,62999197.53869533,38287826.17187501,4,-0.010304201057477536,MeanReversion,0.012870237105703453
2023-07-10 00:00:00+09:00,100887950.36350784,59634410.66819534,41253539.6953125,4,-0.003940024422110167,MeanReversion,0.00887950363507839
2023-07-11 00:00:00+09:00,101873874.58225784,59634410.66819534,42239463.9140625,4,0.009772467526574014,MeanReversion,0.018738745822578284
2023-07-12 00:00:00+09:00,102390846.39085159,59634410.66819534,42756435.72265625,4,0.0050746259599296906,MeanReversion,0.023908463908515865
2023-07-13 00:00:00+09:00,102924140.75413284,59634410.66819534,43289730.0859375,4,0.0052084183506553305,MeanReversion,0.029241407541328313
2023-07-14 00:00:00+09:00,103298374.74241409,59634410.66819534,43663964.07421875,4,0.0036360176100496133,MeanReversion,0.032983747424140786
2023-07-17 00:00:00+09:00,103100176.66038284,59634410.66819534,43465765.9921875,4,-0.001918695066843834,MeanReversion,0.031001766603828473
2023-07-18 00:00:00+09:00,102667394.67991409,59634410.66819534,43032984.01171875,4,-0.0041976841794787445,MeanReversion,0.026673946799140813
2023-07-19 00:00:00+09:00,102913297.98460159,59634410.66819534,43278887.31640625,4,0.0023951450745793856,MeanReversion,0.029132979846015816
2023-07-20 00:00:00+09:00,102503325.21897659,59634410.66819534,42868914.55078125,4,-0.003983671436575076,MeanReversion,0.02503325218976582
2023-07-21 00:00:00+09:00,102855925.02757034,59634410.66819534,43221514.359375,4,0.0034398865387097466,MeanReversion,0.028559250275703274
2023-07-24 00:00:00+09:00,102494819.82444534,59634410.66819534,42860409.15625,4,-0.003510786598129423,MeanReversion,0.024948198244453268
2023-07-25 00:00:00+09:00,102131686.84007034,59634410.66819534,42497276.171875,4,-0.0035429398773223486,MeanReversion,0.02131686840070346
2023-07-26 00:00:00+09:00,101954607.47288284,59634410.66819534,42320196.8046875,4,-0.001733833765663606,MeanReversion,0.0195460747288283
2023-07-27 00:00:00+09:00,105117206.25803909,59634410.66819534,45482795.58984375,4,0.031019674966601407,MeanReversion,0.051172062580390865
2023-07-28 00:00:00+09:00,104660503.28147659,59634410.66819534,45026092.61328125,4,-0.004344702383370036,MeanReversion,0.0466050328147658
2023-07-31 00:00:00+09:00,104034194.84000784,34416231.19938284,69617963.640625,5,-0.005984190996906835,MeanReversion,0.04034194840007843
2023-08-01 00:00:00+09:00,106209751.02360159,34416231.19938284,71793519.82421875,5,0.020911933686222017,MeanReversion,0.06209751023601595
2023-08-02 00:00:00+09:00,105320768.56182815,40574714.75714065,64746053.8046875,4,-0.008370064454589432,MeanReversion,0.053207685618281486
2023-08-03 00:00:00+09:00,105073583.1516719,40574714.75714065,64498868.39453125,4,-0.002346976892892094,MeanReversion,0.05073583151671901
2023-08-04 00:00:00+09:00,104808278.2063594,40574714.75714065,64233563.44921875,4,-0.002524944304312271,MeanReversion,0.048082782063594065
2023-08-07 00:00:00+09:00,105876912.32745315,40574714.75714065,65302197.5703125,4,0.010196085074403172,MeanReversion,0.05876912327453154
2023-08-08 00:00:00+09:00,104450700.8704219,40574714.75714065,63875986.11328125,4,-0.01347046703270216,MeanReversion,0.044507008704218975
2023-08-09 00:00:00+09:00,105266396.28839065,40574714.75714065,64691681.53125,4,0.007809381949295702,MeanReversion,0.05266396288390651
2023-08-10 00:00:00+09:00,105053288.48370315,40574714.75714065,64478573.7265625,4,-0.0020244618624889466,MeanReversion,0.050532884837031444
2023-08-11 00:00:00+09:00,104642823.3313594,40574714.75714065,64068108.57421875,4,-0.003907208981919874,MeanReversion,0.046428233313593914
2023-08-14 00:00:00+09:00,104289239.9329219,40574714.75714065,63714525.17578125,4,-0.0033789550700276116,MeanReversion,0.042892399329218955
2023-08-16 00:00:00+09:00,103949990.32745315,40574714.75714065,63375275.5703125,4,-0.0032529684336269904,MeanReversion,0.03949990327453157
2023-08-17 00:00:00+09:00,103219280.79620315,40574714.75714065,62644566.0390625,4,-0.00702943337414641,MeanReversion,0.0321928079620315
2023-08-18 00:00:00+09:00,102545368.2922969,40574714.75714065,61970653.53515625,4,-0.006528940123471938,MeanReversion,0.025453682922969012
2023-08-21 00:00:00+09:00,103002006.41339065,40574714.75714065,62427291.65625,4,0.004453035068264999,MeanReversion,0.030020064133906565
2023-08-22 00:00:00+09:00,103611993.3938594,40574714.75714065,63037278.63671875,4,0.005922088333120579,MeanReversion,0.03611993393859403
2023-08-23 00:00:00+09:00,102806410.3860469,40574714.75714065,62231695.62890625,4,-0.007774997675705775,MeanReversion,0.02806410386046898
2023-08-24 00:00:00+09:00,104518800.90557815,40574714.75714065,63944086.1484375,4,0.016656456665504304,MeanReversion,0.045188009055781464
2023-08-25 00:00:00+09:00,102112218.69464065,40574714.75714065,61537503.9375,4,-0.02302535228194591,MeanReversion,0.02112218694640644
2023-08-28 00:00:00+09:00,102143728.74151565,40574714.75714065,61569013.984375,4,0.0003085825308450918,MeanReversion,0.021437287415156492
2023-08-29 00:00:00+09:00,102767210.67120315,40574714.75714065,62192495.9140625,4,0.006103966806080496,MeanReversion,0.027672106712031574
2023-08-30 00:00:00+09:00,102782148.4641719,40574714.75714065,62207433.70703125,4,0.00014535563309725497,MeanReversion,0.027821484641719074
2023-08-31 00:00:00+09:00,102030106.8313594,40574714.75714065,61455392.07421875,4,-0.007316850679324416,MeanReversion,0.020301068313594017
2023-09-01 00:00:00+09:00,102416098.9172969,40574714.75714065,61841384.16015625,4,0.0037831194921269518,MeanReversion,0.02416098917296905
2023-09-04 00:00:00+09:00,102246272.02276565,40574714.75714065,61671557.265625,4,-0.0016582050705562512,MeanReversion,0.022462720227656607
2023-09-05 00:00:00+09:00,102222298.66339065,40574714.75714065,61647583.90625,4,-0.00023446683092431808,MeanReversion,0.02222298663390654
2023-09-06 00:00:00+09:00,102145015.01495315,40574714.75714065,61570300.2578125,4,-0.0007560351258778519,MeanReversion,0.021450150149531444
2023-09-07 00:00:00+09:00,102343335.00714065,40574714.75714065,61768620.25,4,0.0019415533118132267,MeanReversion,0.023433350071406567
2023-09-08 00:00:00+09:00,102152529.8626094,40574714.75714065,61577815.10546875,4,-0.0018643631704784447,MeanReversion,0.02152529862609409
2023-09-11 00:00:00+09:00,102241255.75123832,46501571.45436331,55739684.29687501,3,0.0008685628123772382,Trend,0.022412557512383247
2023-09-12 00:00:00+09:00,102748786.53248832,46501571.45436331,56247215.07812501,3,0.004964050739799886,Trend,0.02748786532488312
2023-09-13 00:00:00+09:00,103080877.52467582,46501571.45436331,56579306.07031251,3,0.0032320672914467607,Trend,0.03080877524675807
2023-09-14 00:00:00+09:00,103824754.36061332,46501571.45436331,57323182.90625001,3,0.0072164387207456215,Trend,0.03824754360613314
2023-09-15 00:00:00+09:00,104309425.68092582,46501571.45436331,57807854.22656251,3,0.004668167271834722,Trend,0.04309425680925827
2023-09-18 00:00:00+09:00,103206098.94655082,46501571.45436331,56704527.49218751,3,-0.010577440410322936,Trend,0.03206098946550817
2023-09-19 00:00:00+09:00,102837196.18092582,46501571.45436331,56335624.72656251,3,-0.0035744279591077843,Trend,0.02837196180925816
2023-09-20 00:00:00+09:00,102280489.62623832,46501571.45436331,55778918.17187501,3,-0.005413474650826422,Trend,0.022804896262383245
2023-09-21 00:00:00+09:00,101076102.12233207,46501571.45436331,54574530.66796876,3,-0.011775339640115345,Trend,0.010761021223320677
2023-09-22 00:00:00+09:00,100625376.05592582,46501571.45436331,54123804.60156251,3,-0.004459274318480699,Trend,0.006253760559258081
2023-09-25 00:00:00+09:00,100264683.00123832,46501571.45436331,53763111.54687501,3,-0.0035845138555014033,Trend,0.0026468300123831945
2023-09-26 00:00:00+09:00,99163796.73170707,46501571.45436331,52662225.27734376,3,-0.010979801028420444,Trend,-0.008362032682929343
2023-09-27 00:00:00+09:00,99212262.73870707,41431971.61761331,57780291.12109376,4,0.0004887469882897122,MeanReversion,-0.007877372612929312
2023-10-04 00:00:00+09:00,97907400.86872268,62567018.548410185,35340382.32031249,3,-0.01315222366635238,MeanReversion,-0.020925991312773173
2023-10-05 00:00:00+09:00,98698979.25153518,62567018.548410185,36131960.70312499,3,0.008084969836691602,MeanReversion,-0.013010207484648206
2023-10-06 00:00:00+09:00,98743551.88044143,62567018.548410185,36176533.33203124,3,0.0004516017211551038,MeanReversion,-0.01256448119558573
2023-10-10 00:00:00+09:00,98676904.24372268,62567018.548410185,36109885.69531249,3,-0.0006749568498350955,MeanReversion,-0.01323095756277326
2023-10-11 00:00:00+09:00,99049519.98981643,62567018.548410185,36482501.44140624,3,0.0037761191329372945,MeanReversion,-0.009504800101835742
2023-10-12 00:00:00+09:00,99073362.66766019,32421121.56609769,66652241.1015625,5,0.00024071472376863134,MeanReversion,-0.00926637332339808
2023-10-13 00:00:00+09:00,98324656.40203519,32421121.56609769,65903534.8359375,5,-0.0075570894685034196,MeanReversion,-0.016753435979648068
2023-10-16 00:00:00+09:00,97785630.96453519,32421121.56609769,65364509.3984375,5,-0.005482098358889798,MeanReversion,-0.022143690354648138
2023-10-17 00:00:00+09:00,98048218.1907852,27451068.331410192,70597149.859375,6,0.002685335500317354,MeanReversion,-0.01951781809214803
2023-10-18 00:00:00+09:00,97426282.7298477,27451068.331410192,69975214.3984375,6,-0.006343159237502061,MeanReversion,-0.02573717270152298
2023-10-19 00:00:00+09:00,96468869.3470352,27451068.331410192,69017801.015625,6,-0.009827054425008752,MeanReversion,-0.03531130652964798
2023-10-20 00:00:00+09:00,95582772.1322227,26340656.624410193,69242115.5078125,6,-0.009185317717624208,MeanReversion,-0.04417227867777307
2023-10-23 00:00:00+09:00,95119010.67519145,26340656.624410193,68778354.05078125,6,-0.004851935622767978,MeanReversion,-0.04880989324808549
2023-10-24 00:00:00+09:00,97583260.19081645,26340656.624410193,71242603.56640625,6,0.025907013730828377,MeanReversion,-0.024167398091835546
2023-10-25 00:00:00+09:00,97176066.1087852,26340656.624410193,70835409.484375,6,-0.0041727862056977205,MeanReversion,-0.028239338912148026
2023-10-26 00:00:00+09:00,95799509.8978477,26340656.624410193,69458853.2734375,6,-0.014165588977397947,MeanReversion,-0.04200490102152299
2023-10-27 00:00:00+09:00,95952367.7337852,26340656.624410193,69611711.109375,6,0.0015956014399289842,MeanReversion,-0.04047632266214807
2023-10-30 00:00:00+09:00,95929916.9759727,26340656.624410193,69589260.3515625,6,-0.00023397815335612915,MeanReversion,-0.040700830240273045
2023-10-31 00:00:00+09:00,95224839.4290977,26340656.624410193,68884182.8046875,6,-0.007349923455595153,MeanReversion,-0.04775160570902304
2023-11-01 00:00:00+09:00,95326494.04237895,26340656.624410193,68985837.41796875,6,0.0010675220235676353,MeanReversion,-0.04673505957621049
2023-11-02 00:00:00+09:00,96528204.0853477,26340656.624410193,70187547.4609375,6,0.01260625448403152,MeanReversion,-0.03471795914652298
2023-11-03 00:00:00+09:00,97865989.1244102,26340656.624410193,71525332.5,6,0.013859006823328635,MeanReversion,-0.02134010875589798
2023-11-06 00:00:00+09:00,100835703.2025352,26340656.624410193,74495046.578125,6,0.030344699978966272,MeanReversion,0.008357032025351874
2023-11-07 00:00:00+09:00,99465506.02206644,36095247.764253944,63370258.2578125,5,-0.0135884130020556,MeanReversion,-0.005344939779335589
2023-11-08 00:00:00+09:00,98849665.59237894,36095247.764253944,62754417.828125,5,-0.006191497478039043,MeanReversion,-0.011503344076210564
