Date,Close,High,Low,Volume,MA20,MA60,Vol20,Vol60,RSI14,MACD,MACD_signal,MACD_hist,Return,sig_trend,sig_vol,sig_mom,composite,strategy
2018-01-02 00:00:00+09:00,171199.28125,171199.28125,168297.59851694913,467935,,,,,,0.0,0.0,0.0,,-1,-1,-1,-1.0,Defensive
2018-01-03 00:00:00+09:00,168491.0,171005.79104477612,167136.88174512054,423950,,,,,,-216.04522792022908,-43.20904558404582,-172.83618233618327,-0.01581946623972752,-1,-1,-1,-1.0,Defensive
2018-01-04 00:00:00+09:00,172746.828125,173520.6101098824,168877.9182005879,650560,,,,,,-43.353117568040034,-43.23785998084466,-0.11525758719537293,0.025258489325839406,-1,-1,-1,-1.0,Defensive
2018-01-05 00:00:00+09:00,175648.5,177582.95484581497,170232.02643171806,684055,,,,,,323.91342179698404,30.192396374721078,293.721025422263,0.016797251251990275,-1,-1,-1,-1.0,Defensive
2018-01-08 00:00:00+09:00,183773.234375,184353.57090460527,175648.52296052632,981690,,,,,,1256.0934991137765,275.3726169225322,980.7208821912443,0.04625564337298638,-1,-1,-1,-1.0,Defensive
2018-01-09 00:00:00+09:00,182612.5625,184160.12658898305,180484.6618776483,390135,,,,,,1879.5303502979805,596.2041635976219,1283.3261867003584,-0.006315783029815836,-1,-1,-1,-1.0,Defensive
2018-01-10 00:00:00+09:00,179517.4375,188609.37668372845,179323.9919854526,600485,,,,,,2099.654318031535,896.8941944844046,1202.7601235471302,-0.01694913513959373,-1,-1,-1,-1.0,Defensive
2018-01-11 00:00:00+09:00,177389.5,180678.07306434025,175841.93620501636,469270,,,,,,2078.4384315774078,1133.2030419030052,945.2353896744025,-0.011853653492575056,-1,-1,-1,-1.0,Defensive
2018-01-12 00:00:00+09:00,175841.96875,179904.32446369636,174294.40466859186,447070,,,,,,1914.680603938672,1289.4985543101386,625.1820496285334,-0.008723916860919001,-1,-1,-1,-1.0,Defensive
2018-01-15 00:00:00+09:00,178163.28125,178937.0631446797,176228.82651330077,296000,,,,,,1949.7365155728476,1421.5461465626804,528.1903690101672,0.013201128925599548,-1,-1,-1,-1.0,Defensive
2018-01-16 00:00:00+09:00,174681.28125,178743.63662790696,172746.82630813954,476510,,,,,,1677.2163720888202,1472.6801916679085,204.5361804209117,-0.019543869957772242,-1,-1,-1,-1.0,Defensive
2018-01-17 00:00:00+09:00,171779.59375,175261.61254222973,171779.59375,535130,,,,,,1213.1162155461789,1420.7673964435626,-207.6511808973837,-0.01661132480387051,-1,-1,-1,-1.0,Defensive
2018-01-18 00:00:00+09:00,174681.28125,175261.61773255814,172746.82630813954,451540,,,,,,1067.1539422943315,1350.0447056137164,-282.89076331938486,0.016891922006888604,-1,-1,-1,-1.0,Defensive
2018-01-19 00:00:00+09:00,170425.484375,175455.0673417991,170232.03887627696,502825,,,,,,601.1409696064366,1200.2639584122605,-599.122988805824,-0.02436321078335346,-1,-1,-1,-1.0,Defensive
2018-01-22 00:00:00+09:00,172746.828125,172746.828125,170618.92766657335,377715,,,,,51.75436514417278,414.3589001831133,1043.0829467664312,-628.7240465833179,0.013620872245210469,-1,-1,-1,-1.0,Defensive
2018-01-23 00:00:00+09:00,171973.03125,173907.48604471318,171005.80385264344,402375,,,,,54.12845430374456,201.57024721402558,874.7804068559501,-673.2101596419245,-0.004479369510854814,-1,-1,-1,-1.0,Defensive
2018-01-24 00:00:00+09:00,169845.15625,171973.05684083144,168297.59218394078,590605,,,,,46.37682064240822,-137.18662046507234,672.3870013917457,-809.573621856818,-0.01237330635235867,-1,-1,-1,-1.0,Defensive
2018-01-25 00:00:00+09:00,176615.75,178356.7595837897,167717.2565717415,845950,,,,,51.10134807680402,139.07330224179896,565.7242615617563,-426.65095931995734,0.03986333139836007,-1,-1,-1,-1.0,Defensive
2018-01-26 00:00:00+09:00,179323.96875,179710.8597289644,176035.39542880259,556845,,,,,44.22106922183027,569.971622855548,566.5737338205147,3.3978890350333586,0.015333959457183077,-1,-1,-1,-1.0,Defensive
2018-01-29 00:00:00+09:00,180291.171875,183386.2992891631,178356.71724114806,514580,175387.35703125,,,,46.96963083381097,978.2304239306541,648.9050718425426,329.32535208811146,0.0053936076239111674,-1,-1,1,-0.5,Defensive
2018-01-30 00:00:00+09:00,180097.75,183773.2142857143,178550.18609022556,510590,175832.28046875,,0.01986868036719173,,50.81964101753776,1271.5137176626595,773.4268010065659,498.08691665609354,-0.0010728305384475334,-1,-1,1,-0.5,Defensive
2018-01-31 00:00:00+09:00,176035.40625,182805.9987980769,176035.40625,625920,176209.50078125,,0.020260415518929688,,48.18655343454584,1162.7422814964084,851.2898971045345,311.4523843918739,-0.02255632705017141,-1,-1,1,-0.5,Defensive
2018-02-01 00:00:00+09:00,178550.1875,180291.19691224268,175841.95063651138,403035,176499.66875,,0.019761084538980744,,53.53534323380105,1264.8812015200674,934.0081579876411,330.8730435324263,0.014285655957350984,-1,-1,1,-0.5,Defensive
2018-02-02 00:00:00+09:00,175068.171875,180291.20020718232,174487.8353936464,410755,176470.65234375,,0.01997885207509988,,46.07844340610631,1052.7223431167076,957.7509950134545,94.97134810325315,-0.01950160721617833,-1,-1,1,-0.5,Defensive
2018-02-05 00:00:00+09:00,170038.59375,175068.1767278157,169651.7027517065,484835,175783.9203125,,0.01790012732674991,,44.339614015061755,473.2842720814224,860.8576504270482,-387.57337834562577,-0.028729254844742202,-1,-1,-1,-1.0,Defensive
2018-02-06 00:00:00+09:00,164622.125,169845.15364277322,162107.33343125734,772695,174884.3984375,,0.019000809884419042,,41.777773469921115,-418.16795476485277,605.0525293886681,-1023.2204841535208,-0.03185434924240549,-1,-1,-1,-1.0,Defensive
2018-02-07 00:00:00+09:00,163074.53125,168684.44988137603,162494.19483985766,478815,174062.253125,,0.018824657018704248,,36.23847976209973,-1235.2885119262792,236.98432112567863,-1472.2728330519578,-0.009400885512806934,-1,-1,-1,-1.0,Defensive
2018-02-08 00:00:00+09:00,163074.53125,166363.10424080666,162881.08577995255,514750,173346.5046875,,0.01877601542002616,,40.30606925398968,-1861.4053186832462,-182.6936068361063,-1678.71171184714,0.0,-1,-1,-1,-1.0,Defensive
2018-02-09 00:00:00+09:00,156303.984375,160559.78592976485,155917.09332456684,790350,172369.60546875,,0.02062184823674007,,30.59357716008857,-2870.8406835932983,-720.3230221875447,-2150.5176614057536,-0.04151811336265909,-1,-1,-1,-1.0,Defensive
2018-02-12 00:00:00+09:00,154756.390625,158044.96392578125,154369.49964843752,953715,171199.2609375,,0.020142515938425195,,30.04480146853483,-3752.4474859177717,-1326.74791493359,-2425.6995709841817,-0.009901179142606242,-1,-1,-1,-1.0,Defensive
2018-02-13 00:00:00+09:00,155723.59375,159012.1665372671,155336.70283385093,685125,170251.3765625,,0.020118055497448786,,33.17963018934222,-4323.246326930763,-1926.0475973330247,-2397.198729597738,0.0062498428730073385,-1,-1,-1,-1.0,Defensive
2018-02-14 00:00:00+09:00,156884.28125,158431.84506011097,156303.9448212084,370820,169506.6109375,,0.02014821057961874,,22.872229359020068,-4628.595175850554,-2466.5571130365306,-2162.0380628140238,0.007453510878148384,-1,-1,-1,-1.0,Defensive
2018-02-19 00:00:00+09:00,158625.3125,160559.76753048782,157658.0849847561,416685,168703.8125,,0.019869051322296924,,20.76499693242056,-4676.195397359232,-2908.484769901071,-1767.7106274581606,0.01109755060308193,-1,-1,-1,-1.0,Defensive
2018-02-20 00:00:00+09:00,156110.5,158238.40024783148,155530.16356877322,336005,167988.06328125,,0.019504106568818826,,17.27749709579787,-4860.810865522886,-3298.9499890254347,-1561.8608764974515,-0.015853790674171253,-1,-1,-1,-1.0,Defensive
2018-02-21 00:00:00+09:00,161140.109375,161720.44590336134,156497.41714810923,707840,167407.72734375,,0.02076596067902708,,27.314857229825975,-4548.836357781896,-3548.9272627767273,-999.9090950051691,0.032218264466515656,-1,-1,-1,-1.0,Defensive
