Date,Close,MA20,MA60,RSI14,MACD_hist,Vol20,Vol60,sig_trend,sig_vol,sig_mom,composite,vol_override,strategy_raw,strategy,entry
2018-01-02 00:00:00+09:00,250321.109375,,,,0.0,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-03 00:00:00+09:00,263981.75,,,,871.7901709401515,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-04 00:00:00+09:00,271365.84375,,,,1841.7593057686136,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-05 00:00:00+09:00,271735.09375,,,,2370.5490460955275,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-08 00:00:00+09:00,272842.6875,,,,2636.8124694731155,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-09 00:00:00+09:00,278749.9375,,,,3024.8645347464185,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-10 00:00:00+09:00,275057.875,,,,2849.409054687083,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-11 00:00:00+09:00,270627.46875,,,,2276.3418755285293,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-12 00:00:00+09:00,285395.65625,,,,2704.1216729917487,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-15 00:00:00+09:00,280965.15625,,,,2505.4094170221815,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-16 00:00:00+09:00,279119.1875,,,,2083.6693155283465,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-17 00:00:00+09:00,284657.1875,,,,2010.726525714752,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-18 00:00:00+09:00,284288.0625,,,,1778.665145250514,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-19 00:00:00+09:00,284657.1875,,,,1502.095808493401,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-22 00:00:00+09:00,278749.9375,,,70.3704864769245,808.1607987024045,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-23 00:00:00+09:00,280596.0625,,,64.33134685946999,381.9666079249346,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-24 00:00:00+09:00,285764.875,,,62.914008998934406,357.1045539193601,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-25 00:00:00+09:00,289456.9375,,,65.00008728685475,490.03636954451304,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-26 00:00:00+09:00,291672.125,,,65.64424887395222,619.5342159834227,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-29 00:00:00+09:00,289456.9375,278473.05390625,,59.477234102818294,455.9429998347623,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-30 00:00:00+09:00,280226.75,279968.3359375,,54.16669185766481,-331.49513879829374,0.02237817271647995,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-31 00:00:00+09:00,280965.15625,280817.50625,,58.86075474689987,-831.7417249659829,0.019386439858587498,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-01 00:00:00+09:00,291672.125,281832.8203125,,55.78232232588429,-487.6923792025118,0.020147479011497573,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-02 00:00:00+09:00,283180.34375,282405.0828125,,51.89870434040073,-856.5981588915865,0.021470790956095793,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-05 00:00:00+09:00,281703.5625,282848.1265625,,52.229254722677474,-1203.3984762620048,0.021525660114726567,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-06 00:00:00+09:00,276904.0,282755.8296875,,43.22588395904437,-1727.473020610455,0.02138505720883459,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-07 00:00:00+09:00,269519.78125,282478.925,,38.505681428473444,-2496.1962256502347,0.022032753556199117,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-08 00:00:00+09:00,266197.0,282257.4015625,,36.263783281013836,-3113.0819417977973,0.021909706267966386,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-09 00:00:00+09:00,259920.515625,280983.64453125,,36.065604857947186,-3783.863782484311,0.018415334986496012,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-12 00:00:00+09:00,268042.96875,280337.53515625,,41.499901815898035,-3525.732433723374,0.01983050745009299,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-13 00:00:00+09:00,264720.1875,279617.58515625,,35.38458700384359,-3421.2802279589473,0.019939980594101528,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-14 00:00:00+09:00,268412.25,278805.33828125,,35.38458700384359,-2963.157959126002,0.019638740562951427,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-19 00:00:00+09:00,268412.25,278011.54765625,,33.33334079730437,-2536.2428398775,0.01964658716809527,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-20 00:00:00+09:00,269150.625,277236.21953125,,35.13509000128563,-2098.3653754177553,0.01966544784773819,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-21 00:00:00+09:00,268781.375,276737.79140625,,40.37263799055906,-1742.4746263404882,0.01919506689427335,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-22 00:00:00+09:00,265458.5625,275980.91640625,,37.499987404539006,-1641.145949816139,0.01922753416409577,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-23 00:00:00+09:00,267673.84375,275076.36484375,,27.586205890113177,-1347.514956624745,0.018778577685088716,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-26 00:00:00+09:00,272842.6875,274245.65234375,,39.70592628459261,-757.1845008768399,0.019112180728516576,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-27 00:00:00+09:00,279488.375,273636.46484375,,48.00003272807092,84.13982660153681,0.019927397486145117,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-02-28 00:00:00+09:00,266935.4375,272510.38984375,,42.105230593475085,-186.72452884373035,0.022197138587788316,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-02 00:00:00+09:00,257336.0625,271365.85546875,,40.67797866459574,-951.5730053144191,0.02249862629785621,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-05 00:00:00+09:00,257336.0625,270184.40078125,,42.85711766623355,-1371.1680238201495,0.022463864450871493,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-06 00:00:00+09:00,257336.0625,268467.59765625,,47.68209897390436,-1549.2438300413528,0.020249315501360676,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-07 00:00:00+09:00,256597.71875,267138.46640625,,38.168021792280705,-1610.1933781397793,0.019499567987781238,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-08 00:00:00+09:00,264350.96875,266270.83671875,,49.65033599115467,-1048.9517491027455,0.020984919026854718,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-09 00:00:00+09:00,254751.609375,265163.2171875,,38.36471676392891,-1232.166175921082,0.02211727643942764,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-12 00:00:00+09:00,260658.921875,264720.17421875,,43.99997775140729,-879.9789044316258,0.022220169870180915,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-13 00:00:00+09:00,261028.125,264461.73046875,,43.67816734955366,-562.0980119853261,0.022083274347258534,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-14 00:00:00+09:00,251059.5625,264018.6828125,,38.00001354261756,-940.8344511655791,0.02313762812749103,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-15 00:00:00+09:00,249213.546875,263077.21171875,,38.775511966708315,-1215.8368302774188,0.021853728986748838,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-16 00:00:00+09:00,252536.3125,262468.01796875,,39.698387090599994,-1078.7739488338707,0.022062361707085174,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-19 00:00:00+09:00,253274.75,261711.14296875,,35.82880705375409,-853.0886472687362,0.021773250047222744,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-20 00:00:00+09:00,251428.765625,260861.96875,,28.160854820636672,-746.674730900857,0.021783366411768576,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-21 00:00:00+09:00,255120.796875,260160.47734375,,39.333239475324326,-365.47115931884036,0.022113429064309163,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-22 00:00:00+09:00,251428.765625,259292.846875,,44.029812799897414,-302.4187120745655,0.022269025622140847,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-23 00:00:00+09:00,237398.96875,257889.8671875,,34.30226578527916,-1101.1253172916258,0.025301328752463062,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-26 00:00:00+09:00,242198.578125,256616.10390625,,38.91882481774033,-1193.9378762171655,0.025770723738575595,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-27 00:00:00+09:00,255120.796875,255730.009375,,49.08250424517597,-318.35715431839617,0.028311334064106717,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-28 00:00:00+09:00,247367.546875,254123.96796875,,39.4495316668676,-200.44018677326585,0.028174910617209722,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-03-29 00:00:00+09:00,249963.609375,253275.3765625,268086.2734375,46.74211608507888,97.33220524134958,0.02676348299655355,,-1,-1,1,-0.5,True,Defensive,Defensive,False
