date,portfolio_value,cash,invested,n_positions,daily_return,strategy,cum_return
2018-03-14 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-15 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-16 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-19 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-20 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-21 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-22 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-23 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-26 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-27 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-28 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-29 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-03-30 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-02 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-03 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-04 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-05 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-06 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-09 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-10 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Defensive,0.0
2018-04-11 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-12 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-13 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-16 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-17 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-18 00:00:00+09:00,100000000.0,100000000.0,0.0,0,0.0,Trend,0.0
2018-04-19 00:00:00+09:00,99955469.92786133,77690433.8585254,22265036.069335938,1,-0.00044530072138670995,Trend,-0.00044530072138670995
2018-04-20 00:00:00+09:00,100614002.38689259,67530514.9542754,33083487.432617188,2,0.006588258346506892,MeanReversion,0.006140023868925759
2018-04-23 00:00:00+09:00,100847262.40447071,67530514.9542754,33316747.450195312,2,0.002318365357151464,MeanReversion,0.008472624044707056
2018-04-24 00:00:00+09:00,100572217.63689259,67530514.9542754,33041702.682617188,2,-0.0027273399497449446,MeanReversion,0.005722176368925913
2018-04-25 00:00:00+09:00,100755041.25310352,67530514.9542754,33224526.298828125,2,0.0018178341942405307,MeanReversion,0.007550412531035278
2018-04-26 00:00:00+09:00,100775862.16325977,67530514.9542754,33245347.208984375,2,0.0002066488177394632,MeanReversion,0.007758621632597773
2018-04-27 00:00:00+09:00,100922033.39861134,67530514.9542754,33391518.444335938,2,0.0014504587925505685,MeanReversion,0.009220333986113438
2018-04-30 00:00:00+09:00,101720378.9963838,86145588.1370088,15574790.859375,2,0.007910518356474716,MeanReversion,0.01720378996383798
2018-05-02 00:00:00+09:00,102026796.3713838,86145588.1370088,15881208.234375,2,0.0030123499147687305,MeanReversion,0.0202679637138381
2018-05-03 00:00:00+09:00,101873588.2463838,86145588.1370088,15728000.109375,2,-0.0015016459444860963,MeanReversion,0.01873588246383795
2018-05-04 00:00:00+09:00,101664279.8245088,86145588.1370088,15518691.6875,2,-0.0020545896682149234,MeanReversion,0.016642798245088075
2018-05-08 00:00:00+09:00,101789244.5354463,86145588.1370088,15643656.3984375,2,0.0012291899490481928,MeanReversion,0.017892445354463105
2018-05-09 00:00:00+09:00,101645997.3557588,86145588.1370088,15500409.21875,2,-0.0014072919033957243,MeanReversion,0.016459973557588103
2018-05-10 00:00:00+09:00,101495978.5901338,86145588.1370088,15350390.453125,2,-0.0014758944722628176,MeanReversion,0.014959785901337952
2018-05-11 00:00:00+09:00,101489209.2307588,86145588.1370088,15343621.09375,2,-6.669583828866621e-05,MeanReversion,0.014892092307587923
2018-05-14 00:00:00+09:00,101419178.8635713,86145588.1370088,15273590.7265625,2,-0.0006900277154417989,MeanReversion,0.01419178863571302
2018-05-15 00:00:00+09:00,101248077.4182588,86145588.1370088,15102489.28125,2,-0.0016870718855125366,MeanReversion,0.012480774182588084
2018-05-16 00:00:00+09:00,101164897.0666963,86145588.1370088,15019308.9296875,2,-0.0008215499363891654,MeanReversion,0.01164897066696291
2018-05-17 00:00:00+09:00,101088097.3166963,86145588.1370088,14942509.1796875,2,-0.0007591541357410136,MeanReversion,0.010880973166963015
2018-05-18 00:00:00+09:00,100980250.9573213,86145588.1370088,14834662.8203125,2,-0.001066855171258485,MeanReversion,0.009802509573213047
2018-05-21 00:00:00+09:00,100812856.11622755,85437124.95997755,15375731.15625,2,-0.0016576988025559514,MeanReversion,0.00812856116227545
2018-05-23 00:00:00+09:00,100669902.7950635,90481514.2481885,10188388.546875,1,-0.0014180068561815418,MeanReversion,0.006699027950634928
2018-05-24 00:00:00+09:00,100610319.2325635,90481514.2481885,10128804.984375,1,-0.0005918706668595064,MeanReversion,0.006103192325634943
2018-05-25 00:00:00+09:00,100684797.4825635,90481514.2481885,10203283.234375,1,0.0007402645232428284,MeanReversion,0.006847974825634928
2018-05-28 00:00:00+09:00,100610319.2325635,90481514.2481885,10128804.984375,1,-0.0007397169370371159,MeanReversion,0.006103192325634943
2018-05-29 00:00:00+09:00,100431575.7638135,90481514.2481885,9950061.515625,1,-0.0017765918060237418,MeanReversion,0.004315757638134965
2018-05-30 00:00:00+09:00,100193251.740376,90481514.2481885,9711737.4921875,1,-0.002372998946048255,MeanReversion,0.0019325174037598813
2018-05-31 00:00:00+09:00,100446469.849751,90481514.2481885,9964955.6015625,1,0.0025272970482197454,MeanReversion,0.004464698497509856
2018-06-01 00:00:00+09:00,100610319.2325635,90481514.2481885,10128804.984375,1,0.00163121096298946,MeanReversion,0.006103192325634943
2018-06-04 00:00:00+09:00,100506052.209126,90481514.2481885,10024537.9609375,1,-0.001036345220180479,MeanReversion,0.005060522091260067
2018-06-05 00:00:00+09:00,100520946.2950635,90481514.2481885,10039432.046875,1,0.00014819093587026266,MeanReversion,0.005209462950634958
2018-06-07 00:00:00+09:00,100610319.2325635,90481514.2481885,10128804.984375,1,0.0008890976537134776,MeanReversion,0.006103192325634943
2018-06-08 00:00:00+09:00,100891796.08446975,100891796.08446975,0.0,0,0.0027976936566080912,Trend,0.008917960844697426
2018-06-11 00:00:00+09:00,100891796.08446975,100891796.08446975,0.0,0,0.0,Trend,0.008917960844697426
2018-06-12 00:00:00+09:00,100891796.08446975,100891796.08446975,0.0,0,0.0,Trend,0.008917960844697426
2018-06-14 00:00:00+09:00,100880733.05103225,95349216.33228225,5531516.71875,1,-0.00010965245804761548,MeanReversion,0.008807330510322453
2018-06-15 00:00:00+09:00,100839758.48071975,95349216.33228225,5490542.1484375,1,-0.00040616844340113367,MeanReversion,0.008397584807197545
2018-06-18 00:00:00+09:00,100880733.05103225,95349216.33228225,5531516.71875,1,0.00040633348323959595,MeanReversion,0.008807330510322453
2018-06-19 00:00:00+09:00,100737322.26978225,95349216.33228225,5388105.9375,1,-0.0014215874222232028,MeanReversion,0.007373222697822479
2018-06-20 00:00:00+09:00,100655375.27759475,95349216.33228225,5306158.9453125,1,-0.0008134720115752225,MeanReversion,0.006553752775947386
2018-06-21 00:00:00+09:00,100552939.49634475,95349216.33228225,5203723.1640625,1,-0.0010176881360532963,MeanReversion,0.005529394963447398
2018-06-22 00:00:00+09:00,100675861.48853225,95349216.33228225,5326645.15625,1,0.0012224604551911433,MeanReversion,0.006758614885322478
2018-06-25 00:00:00+09:00,100634889.06665725,95349216.33228225,5285672.734375,1,-0.00040697364064445907,MeanReversion,0.006348890666572515
2018-06-26 00:00:00+09:00,100645529.80184475,90416632.98153225,10228896.8203125,2,0.00010573604528407721,MeanReversion,0.006455298018447353
2018-06-27 00:00:00+09:00,100194377.25496975,90416632.98153225,9777744.2734375,2,-0.004482589020726957,MeanReversion,0.0019437725496973535
2018-06-28 00:00:00+09:00,100228147.84871975,90416632.98153225,9811514.8671875,2,0.0003370507874316253,MeanReversion,0.002281478487197397
2018-06-29 00:00:00+09:00,100248797.77059475,90416632.98153225,9832164.7890625,2,0.0002060291676362347,MeanReversion,0.0024879777059474417
2018-07-02 00:00:00+09:00,100015025.01082912,89922080.15145412,10092944.859375,2,-0.0023319258182086244,MeanReversion,0.00015025010829128327
2018-07-03 00:00:00+09:00,99967049.70734476,89346148.80890726,10620900.8984375,2,-0.0004796809627271026,MeanReversion,-0.0003295029265524274
2018-07-04 00:00:00+09:00,99807717.63303226,84539783.73459476,15267933.8984375,3,-0.0015938459200200983,MeanReversion,-0.0019228236696773315
2018-07-05 00:00:00+09:00,99893017.75003226,74456622.41409476,25436395.3359375,4,0.0008546445006749614,MeanReversion,-0.001069822499677353
2018-07-06 00:00:00+09:00,99941293.06253226,74456622.41409476,25484670.6484375,4,0.0004832701382673221,MeanReversion,-0.0005870693746773403
2018-07-09 00:00:00+09:00,99878576.00600101,52145271.45131351,47733304.5546875,5,-0.0006275389742257387,MeanReversion,-0.001214239939989925
2018-07-10 00:00:00+09:00,99998252.12416507,52145271.45131351,47852980.67285156,5,0.001198216103490246,MeanReversion,-1.747875834923196e-05
2018-07-11 00:00:00+09:00,99553359.3919932,47253556.502344765,52299802.88964843,6,-0.004449005084803503,MeanReversion,-0.004466406080068097
2018-07-12 00:00:00+09:00,99097130.96621194,47253556.502344765,51843574.46386718,6,-0.0045827526923007955,MeanReversion,-0.009028690337880563
2018-07-13 00:00:00+09:00,99012422.365626,47253556.502344765,51758865.86328124,6,-0.0008548037643473227,MeanReversion,-0.009875776343739928
2018-07-16 00:00:00+09:00,99109726.47872758,53007465.22579789,46102261.25292969,5,0.0009827465158085413,MeanReversion,-0.008902735212724222
2018-07-17 00:00:00+09:00,99162017.24532914,53007465.22579789,46154552.01953125,5,0.000527604791773717,MeanReversion,-0.00837982754670863
2018-07-18 00:00:00+09:00,98354068.40548539,53007465.22579789,45346603.1796875,5,-0.008147765266259821,MeanReversion,-0.016459315945146047
2018-07-19 00:00:00+09:00,98087180.15161821,52465658.10571977,45621522.045898445,5,-0.002713545643753923,MeanReversion,-0.01912819848381786
2018-07-20 00:00:00+09:00,98216049.60571977,52465658.10571977,45750391.50000001,5,0.0013138256589939612,MeanReversion,-0.017839503942802204
2018-07-23 00:00:00+09:00,99247691.7561104,52465658.10571977,46782033.65039063,5,0.010503804159626373,MeanReversion,-0.007523082438895989
2018-07-24 00:00:00+09:00,99439078.46606351,57535765.62426664,41903312.841796875,4,0.0019283744192601926,MeanReversion,-0.00560921533936487
2018-07-25 00:00:00+09:00,99623326.49145414,57535765.62426664,42087560.8671875,4,0.0018528734199152463,MeanReversion,-0.003766735085458661
2018-07-26 00:00:00+09:00,99702972.92797758,57535765.62426664,42167207.30371094,4,0.0007994757786999873,MeanReversion,-0.002970270720224266
2018-07-27 00:00:00+09:00,99849446.49923831,85205150.60861331,14644295.890625,2,0.001469099335348334,MeanReversion,-0.0015055350076168539
2018-07-30 00:00:00+09:00,99591254.82736331,85205150.60861331,14386104.21875,2,-0.0025858097458454354,MeanReversion,-0.004087451726366931
2018-07-31 00:00:00+09:00,99452223.62423831,85205150.60861331,14247073.015625,2,-0.0013960181882034517,MeanReversion,-0.0054777637576168825
2018-08-01 00:00:00+09:00,99743803.9109258,94752747.9421758,4991055.96875,1,0.0029318629193166856,MeanReversion,-0.002561960890741899
2018-08-02 00:00:00+09:00,99626472.9734258,94752747.9421758,4873725.03125,1,-0.0011763230686968607,MeanReversion,-0.003735270265741941
2018-08-03 00:00:00+09:00,99725753.0203008,94752747.9421758,4973005.078125,1,0.000996522750549289,MeanReversion,-0.0027424697969919976
2018-08-06 00:00:00+09:00,99671600.3484258,94752747.9421758,4918852.40625,1,-0.0005430159235195742,MeanReversion,-0.0032839965157419604
2018-08-07 00:00:00+09:00,99752829.5046758,94752747.9421758,5000081.5625,1,0.0008149679142910315,MeanReversion,-0.0024717049532418933
2018-08-08 00:00:00+09:00,99635498.5671758,94752747.9421758,4882750.625,1,-0.001176216635484062,MeanReversion,-0.0036450143282419356
2018-08-09 00:00:00+09:00,99608423.5671758,94752747.9421758,4855675.625,1,-0.00027174049800882116,MeanReversion,-0.003915764328241922
2018-08-10 00:00:00+09:00,99527193.5203008,94752747.9421758,4774445.578125,1,-0.0008154937500864934,MeanReversion,-0.004728064796991949
2018-08-13 00:00:00+09:00,99391812.2859258,94752747.9421758,4639064.34375,1,-0.0013602436639327253,MeanReversion,-0.006081877140741931
2018-08-14 00:00:00+09:00,99454990.5515508,94752747.9421758,4702242.609375,1,0.0006356485928966649,MeanReversion,-0.005450094484491963
2018-08-16 00:00:00+09:00,99386893.60986331,99386893.60986331,0.0,0,-0.0006847011025776784,Trend,-0.006131063901366862
2018-08-17 00:00:00+09:00,99386893.60986331,99386893.60986331,0.0,0,0.0,Trend,-0.006131063901366862
2018-08-20 00:00:00+09:00,99377203.1611133,94531978.7861133,4845224.375,1,-9.750228021054852e-05,MeanReversion,-0.006227968388866967
2018-08-21 00:00:00+09:00,99443706.2861133,94531978.7861133,4911727.5,1,0.0006691990002192227,MeanReversion,-0.005562937138866908
2018-08-22 00:00:00+09:00,99405205.09962893,89522323.73244143,9882881.3671875,2,-0.0003871656429780268,MeanReversion,-0.005947949003710762
2018-08-23 00:00:00+09:00,99585753.45900393,89522323.73244143,10063429.7265625,2,0.0018162867748630074,MeanReversion,-0.004142465409960772
2018-08-24 00:00:00+09:00,99514520.17775393,89522323.73244143,9992196.4453125,2,-0.0007152959010279236,MeanReversion,-0.00485479822246071
2018-08-27 00:00:00+09:00,99557251.89650393,89522323.73244143,10034928.1640625,2,0.000429401846822719,MeanReversion,-0.004427481034960712
2018-08-28 00:00:00+09:00,99526306.50587893,89522323.73244143,10003982.7734375,2,-0.0003108301006256031,MeanReversion,-0.004736934941210746
2018-08-29 00:00:00+09:00,99618905.06056643,89522323.73244143,10096581.328125,2,0.0009303927568338199,MeanReversion,-0.003810949394335794
2018-08-30 00:00:00+09:00,99633175.80275393,89522323.73244143,10110852.0703125,2,0.00014325335315445997,MeanReversion,-0.0036682419724607396
2018-08-31 00:00:00+09:00,99561942.79494143,89522323.73244143,10039619.0625,2,-0.000714952697618676,MeanReversion,-0.004380572050585729
2018-09-03 00:00:00+09:00,99580903.81056643,89522323.73244143,10058580.078125,2,0.00019044441171711668,MeanReversion,-0.004190961894335765
2018-09-04 00:00:00+09:00,99535806.81837893,89522323.73244143,10013483.0859375,2,-0.00045286787387754934,MeanReversion,-0.004641931816210754
2018-09-05 00:00:00+09:00,99615323.92951174,94656094.24201174,4959229.6875,1,0.0007988794552888923,MeanReversion,-0.003846760704882546
2018-09-06 00:00:00+09:00,99615323.92951174,94656094.24201174,4959229.6875,1,0.0,MeanReversion,-0.003846760704882546
2018-09-07 00:00:00+09:00,99653325.49201174,94656094.24201174,4997231.25,1,0.00038148309919550094,MeanReversion,-0.0034667450798825383
2018-09-10 00:00:00+09:00,99537803.65838674,89136660.59588674,10401143.0625,2,-0.0011592371158176684,MeanReversion,-0.004621963416132635
2018-09-11 00:00:00+09:00,99392655.72088674,89136660.59588674,10255995.125,2,-0.001458219210845213,MeanReversion,-0.006073442791132644
2018-09-12 00:00:00+09:00,99474730.15838674,89136660.59588674,10338069.5625,2,0.0008257595785596816,MeanReversion,-0.0052526984161326284
2018-09-13 00:00:00+09:00,99461182.40838674,89136660.59588674,10324521.8125,2,-0.000136192880125674,MeanReversion,-0.005388175916132609
2018-09-14 00:00:00+09:00,99668434.94963674,94223091.63713674,5445343.3125,1,0.0020837530404478333,Trend,-0.0033156505036325834
2018-09-17 00:00:00+09:00,99626385.94963674,94223091.63713674,5403294.3125,1,-0.00042188883593130555,Trend,-0.003736140503632579
2018-09-18 00:00:00+09:00,99560823.14613675,71909401.58363675,27651421.5625,2,-0.0006580867395223899,Trend,-0.004391768538632546
2018-09-19 00:00:00+09:00,99572478.67738675,71909401.58363675,27663077.09375,2,0.00011706945444678318,Trend,-0.004275213226132557
2018-09-20 00:00:00+09:00,99453416.36488675,71909401.58363675,27544014.78125,2,-0.0011957351477184242,Trend,-0.005465836351132514
2018-09-21 00:00:00+09:00,99528143.55238675,71909401.58363675,27618741.96875,2,0.0007513787884956269,Trend,-0.004718564476132503
2018-09-27 00:00:00+09:00,99740673.80238675,71909401.58363675,27831272.21875,2,0.002135378420759393,Trend,-0.0025932619761325215
2018-09-28 00:00:00+09:00,99623896.64613675,71909401.58363675,27714495.0625,2,-0.0011708077737810907,Trend,-0.003761033538632552
2018-10-01 00:00:00+09:00,99752330.64613675,71909401.58363675,27842929.0625,2,0.0012891886818702236,Trend,-0.0024766935386325573
2018-10-02 00:00:00+09:00,99412132.26888674,61759563.175136745,37652569.09375,3,-0.003410430363344874,Trend,-0.005878677311132563
2018-10-04 00:00:00+09:00,98799163.81363675,56808453.09488675,41990710.71875,4,-0.006165932077505931,MeanReversion,-0.012008361863632522
2018-10-05 00:00:00+09:00,99087212.96988675,56808453.09488675,42278759.875,4,0.0029155019651112557,MeanReversion,-0.00912787030113249
2018-10-08 00:00:00+09:00,98548168.78238675,56808453.09488675,41739715.6875,4,-0.005440098387506587,MeanReversion,-0.01451831217613253
2018-10-10 00:00:00+09:00,97052736.14832425,81806403.27332425,15246332.875,2,-0.015174636449761914,MeanReversion,-0.02947263851675752
2018-10-11 00:00:00+09:00,96782724.52332425,81806403.27332425,14976321.25,2,-0.00278211244438642,MeanReversion,-0.032172754766757516
2018-10-12 00:00:00+09:00,97014941.96082425,81806403.27332425,15208538.6875,2,0.002399368674975033,MeanReversion,-0.029850580391757475
2018-10-15 00:00:00+09:00,96582886.58582425,81806403.27332425,14776483.3125,2,-0.004453493103922734,MeanReversion,-0.03417113414175754
2018-10-16 00:00:00+09:00,96408112.86707425,81806403.27332425,14601709.59375,2,-0.001809572326197717,MeanReversion,-0.03591887132925753
2018-10-17 00:00:00+09:00,96249836.36707425,81806403.27332425,14443433.09375,2,-0.001641734240957815,MeanReversion,-0.037501636329257515
2018-10-18 00:00:00+09:00,95699407.1027305,80791297.9464805,14908109.15625,2,-0.005718755325926472,MeanReversion,-0.04300592897269506
2018-10-19 00:00:00+09:00,96010528.1964805,80791297.9464805,15219230.25,2,0.003251024255730428,MeanReversion,-0.039894718035195065
2018-10-22 00:00:00+09:00,96069395.0402305,80791297.9464805,15278097.09375,2,0.0006131290479887141,MeanReversion,-0.039306049597695014
2018-10-23 00:00:00+09:00,95686026.9152305,80791297.9464805,14894728.96875,2,-0.003990533351849068,MeanReversion,-0.04313973084769507
2018-10-24 00:00:00+09:00,95897899.6652305,80791297.9464805,15106601.71875,2,0.0022142496332060446,MeanReversion,-0.041021003347694984
2018-10-25 00:00:00+09:00,95199901.52863675,70259379.73176175,24940521.796875,4,-0.007278554994743169,MeanReversion,-0.048000984713632455
2018-10-26 00:00:00+09:00,94563930.65860552,69227837.44766802,25336093.2109375,4,-0.006680373191771949,MeanReversion,-0.054360693413944894
2018-10-29 00:00:00+09:00,94134034.33829302,69227837.44766802,24906196.890625,4,-0.004546091911772465,MeanReversion,-0.058659656617069844
2018-10-30 00:00:00+09:00,94278780.58498052,64225785.24904302,30052995.3359375,5,0.0015376611414243957,MeanReversion,-0.05721219415019485
2018-10-31 00:00:00+09:00,94528110.9189649,64225785.24904302,30302325.669921875,5,0.0026446071155918904,MeanReversion,-0.054718890810351084
2018-11-01 00:00:00+09:00,94359400.63401178,68865039.73166803,25494360.90234375,4,-0.0017847631071115089,MeanReversion,-0.05640599365988219
2018-11-02 00:00:00+09:00,95204330.27388678,40710358.012168035,54493972.26171875,5,0.008954376926918028,MeanReversion,-0.047956697261132164
2018-11-05 00:00:00+09:00,94374217.10591803,40710358.012168035,53663859.09375,5,-0.008719279528364487,MeanReversion,-0.056257828940819654
2018-11-06 00:00:00+09:00,94957215.28544147,51203187.20341022,43754028.08203125,4,0.006177515399880207,MeanReversion,-0.050427847145585236
2018-11-07 00:00:00+09:00,94861257.48856647,51203187.20341022,43658070.28515625,4,-0.0010105371833678545,MeanReversion,-0.05138742511433525
2018-11-08 00:00:00+09:00,93728044.19559772,51203187.20341022,42524856.9921875,4,-0.011946007495265754,MeanReversion,-0.06271955804402274
2018-11-09 00:00:00+09:00,92362559.40987897,54191860.36691022,38170699.04296875,3,-0.014568582940546304,MeanReversion,-0.07637440590121036
2018-11-12 00:00:00+09:00,85804054.95816022,47554903.55191022,38249151.40625,3,-0.07100825803899558,MeanReversion,-0.14195945041839775
2018-11-13 00:00:00+09:00,88531571.85659772,47554903.55191022,40976668.3046875,3,0.0317877389334047,MeanReversion,-0.11468428143402276
2018-11-14 00:00:00+09:00,90518537.56198835,25241132.821753975,65277404.740234375,4,0.02244358327455309,MeanReversion,-0.09481462438011645
2018-11-15 00:00:00+09:00,90486420.23972273,25241132.821753975,65245287.41796875,4,-0.00035481486036637033,MeanReversion,-0.09513579760277269
2018-11-16 00:00:00+09:00,90809161.50534773,25241132.821753975,65568028.68359375,4,0.0035667370282741473,MeanReversion,-0.09190838494652276
2018-11-19 00:00:00+09:00,91143540.48581648,25241132.821753975,65902407.6640625,4,0.003682216363698698,MeanReversion,-0.08856459514183523
2018-11-20 00:00:00+09:00,91685775.21108991,30131505.877105538,61554269.333984375,3,0.005949239215233382,MeanReversion,-0.08314224788910096
2018-11-21 00:00:00+09:00,92075140.57046491,30131505.877105538,61943634.693359375,3,0.004246736840895604,MeanReversion,-0.07924859429535092
2018-11-22 00:00:00+09:00,91563297.42612116,25232225.01401179,66331072.412109375,4,-0.005558972173949961,MeanReversion,-0.0843670257387884
2018-11-23 00:00:00+09:00,91288889.58041804,25232225.01401179,66056664.56640625,4,-0.0029969196546741905,MeanReversion,-0.08711110419581969
2018-11-26 00:00:00+09:00,92532042.87222272,54654009.55972273,37878033.31249999,2,0.013617793989153082,MeanReversion,-0.0746795712777728
2018-11-27 00:00:00+09:00,92514000.59097272,54654009.55972273,37859991.03124999,2,-0.00019498414484286908,MeanReversion,-0.07485999409027277
2018-11-28 00:00:00+09:00,92658339.73159772,54654009.55972273,38004330.17187499,2,0.001560186995513968,MeanReversion,-0.07341660268402284
2018-11-29 00:00:00+09:00,92622255.16909772,54654009.55972273,37968245.60937499,2,-0.0003894367479984062,MeanReversion,-0.07377744830902278
