Date,Close,High,Low,Volume,MA20,MA60,Vol20,Vol60,RSI14,MACD,MACD_signal,MACD_hist,Return,sig_trend,sig_vol,sig_mom,composite,strategy
2018-01-02 00:00:00+09:00,97308.2890625,99118.67597377939,90971.93487302214,473550,,,,,,0.0,0.0,0.0,,-1,-1,-1,-1.0,Defensive
2018-01-03 00:00:00+09:00,105907.6328125,107718.0198250003,95497.90749062327,583444,,,,,,685.9875356125267,137.19750712250536,548.7900284900213,0.08837216061292308,-1,-1,-1,-1.0,Defensive
2018-01-04 00:00:00+09:00,112696.5859375,114959.5697398347,105907.63453049592,582764,,,,,,1757.1935460142267,461.19671490084966,1295.996831113377,0.0641025858544042,-1,-1,-1,-1.0,Defensive
2018-01-05 00:00:00+09:00,111338.7890625,118127.74006745532,108623.20866051788,554621,,,,,,2468.118235975504,862.5810191157806,1605.5372168597232,-0.012048252071744314,-1,-1,-1,-1.0,Defensive
2018-01-08 00:00:00+09:00,112243.984375,114054.3713394156,111338.7908927922,203142,,,,,,3069.193123569392,1303.903440006503,1765.289683562889,0.008130098415134235,-1,-1,-1,-1.0,Defensive
2018-01-09 00:00:00+09:00,111791.390625,112696.58413142727,110433.60036535909,162942,,,,,,3469.0398375125224,1736.9307195077067,1732.1091180048156,-0.004032231682794762,-1,-1,-1,-1.0,Defensive
2018-01-10 00:00:00+09:00,115864.765625,119485.53978261774,111791.39469768004,578955,,,,,,4067.7184329094307,2203.0882621880514,1864.6301707213793,0.03643728714015171,-1,-1,-1,-1.0,Defensive
2018-01-11 00:00:00+09:00,118580.34375,119485.53727037227,114959.56966851091,220416,,,,,,4707.0401636858005,2703.8786424876016,2003.161521198199,0.023437479982387766,-1,-1,-1,-1.0,Defensive
2018-01-12 00:00:00+09:00,118580.34375,121295.92431111682,117675.15022962773,173918,,,,,,5154.291774252066,3193.961268840495,1960.3305054115708,0.0,-1,-1,-1,-1.0,Defensive
2018-01-15 00:00:00+09:00,122201.109375,123106.30283273161,119485.52900180517,232484,,,,,,5734.800216727046,3702.1290584178055,2032.6711583092406,0.030534281740939972,-1,-1,-1,-1.0,Defensive
2018-01-16 00:00:00+09:00,123106.3046875,123558.90142318481,119485.53080202155,151397,,,,,,6196.469987563847,4200.997244247014,1995.4727433168327,0.007407423035106886,-1,-1,-1,-1.0,Defensive
2018-01-17 00:00:00+09:00,121295.9140625,122201.10750639006,119485.5271747199,140005,,,,,,6343.143405027833,4629.426476403178,1713.7169286246553,-0.014705913150391381,-1,-1,-1,-1.0,Defensive
2018-01-18 00:00:00+09:00,121748.515625,123106.30584481897,119485.53192530172,143433,,,,,,6421.876909108993,4987.9165629443405,1433.960346164652,0.003731383418791756,-1,-1,-1,-1.0,Defensive
2018-01-19 00:00:00+09:00,120843.3203125,122201.11051172772,119485.53011327227,121211,,,,,,6338.169607786709,5257.967171912815,1080.2024358738945,-0.0074349597434774095,-1,-1,-1,-1.0,Defensive
2018-01-22 00:00:00+09:00,123106.3046875,124916.6990490065,120843.32100907597,117495,,,,,87.01296808910338,6380.8800813058915,5482.54975379143,898.3303275144617,0.018726598782191184,-1,-1,-1,-1.0,Defensive
2018-01-23 00:00:00+09:00,127179.6796875,127632.2838575354,124464.09917989286,366708,,,,,85.07460571659412,6666.567716327394,5719.353346298623,947.2143700287706,0.03308827285767446,-1,-1,-1,-1.0,Defensive
2018-01-24 00:00:00+09:00,127632.2734375,128537.46686613475,125369.2824471462,248577,,,,,81.13204781889632,6850.529123066997,5945.588501652299,904.9406214146984,0.0035586954701576357,-1,-1,-1,-1.0,Defensive
2018-01-25 00:00:00+09:00,128084.8671875,129442.66479643963,126727.08441609475,468060,,,,,86.27450117648971,6952.694067115794,6147.0096147449985,805.684452370795,0.003546076065326975,-1,-1,-1,-1.0,Defensive
2018-01-26 00:00:00+09:00,128537.484375,130347.87147887323,126727.09727112677,196234,,,,,86.00000276183775,6989.611060263807,6315.529903848761,674.0811564150463,0.00353372882713332,-1,-1,-1,-1.0,Defensive
2018-01-29 00:00:00+09:00,129442.671875,132158.25240384616,128537.47836538461,284694,118874.528515625,,,,88.23528018103579,7011.08963255625,6454.641849590259,556.4477829659909,0.00704220643807818,-1,-1,-1,-1.0,Defensive
2018-01-30 00:00:00+09:00,129895.265625,131253.06335432988,128537.48273320582,366139,120503.87734375,,0.024770026767421523,,86.04649202318339,6984.123461189287,6560.538171910065,423.5852892792218,0.0034964802830790287,-1,-1,-1,-1.0,Defensive
2018-01-31 00:00:00+09:00,131994.71875,131994.71875,122023.8946717626,579930,121808.231640625,,0.018482757633697732,,85.59030440712536,7050.882710560589,6658.607079640171,392.2756309204178,0.016162660855253863,-1,-1,-1,-1.0,Defensive
2018-02-01 00:00:00+09:00,132944.3125,136267.9203125,130095.50580357142,214107,122820.61796875,,0.014031684030510836,,86.2815526853576,7098.586094420607,6746.6028825962585,351.9832118243485,0.007194179880776419,-1,-1,-1,-1.0,Defensive
2018-02-02 00:00:00+09:00,131994.71875,134843.5256294964,131045.11645683453,149231,123853.414453125,,0.01369261597418698,,78.596201961067,6979.313904061128,6793.1450868892325,186.16881717189517,-0.007142793340632725,-1,-1,-1,-1.0,Defensive
2018-02-05 00:00:00+09:00,125347.4921875,130570.30436197916,125347.4921875,176805,124508.58984375,,0.01920151861373151,,54.900698635528734,6276.067602878495,6689.729590087085,-413.6619872085903,-0.05035979185720263,-1,-1,-1,-1.0,Defensive
2018-02-06 00:00:00+09:00,124872.6953125,126297.09868108365,118700.28071530418,331436,125162.655078125,,0.019195166114710793,,58.30634872484118,5615.693483970419,6474.922368863752,-859.2288848933331,-0.0037878450275636855,-1,-1,-1,-1.0,Defensive
2018-02-07 00:00:00+09:00,121074.28125,128671.09889705882,120599.48014705881,315183,125423.130859375,,0.019452459285804816,,48.644821422066,4731.302457230806,6126.198386537164,-1394.895929306358,-0.030418291628880767,-1,-1,-1,-1.0,Defensive
2018-02-08 00:00:00+09:00,125822.296875,126771.89911556603,122023.88791273584,288096,125785.228515625,,0.02058809140734348,,58.6684247193377,4363.244609133035,5773.6076310563385,-1410.3630219233037,0.039215724231276505,-1,-1,-1,-1.0,Defensive
2018-02-09 00:00:00+09:00,123448.2890625,126297.09573317308,122498.6868389423,246646,126028.62578125,,0.021164929815117927,,50.59310376971955,3835.77707234268,5386.041519313607,-1550.2644469709267,-0.018867942101378876,-1,-1,-1,-1.0,Defensive
2018-02-12 00:00:00+09:00,122973.484375,125347.48986486487,120124.67778716216,186031,126067.24453125,,0.020131509795331223,,41.66479080737087,3340.930314061421,4977.019278263169,-1636.0889642017482,-0.00384618281148974,-1,-1,-1,-1.0,Defensive
