Date,Close,High,Low,Volume,MA20,MA60,Vol20,Vol60,RSI14,MACD,MACD_signal,MACD_hist,Return,sig_trend,sig_vol,sig_mom,composite,strategy
2018-01-02 00:00:00+09:00,592580.0,594862.0625,558348.8125,269059,,,,,,0.0,0.0,0.0,,-1,-1,-1,-1.0,Defensive
2018-01-03 00:00:00+09:00,594862.0625,601708.3125,585733.75,177963,,,,,,182.04487179487478,36.40897435897496,145.63589743589984,0.0038510623038239267,-1,-1,-1,-1.0,Defensive
2018-01-04 00:00:00+09:00,582691.0,597904.875,580408.9375,150905,,,,,,-648.3129337425344,-100.5354072613269,-547.7775264812075,-0.020460310494250122,-1,-1,-1,-1.0,Defensive
2018-01-05 00:00:00+09:00,593340.6875,594862.0625,578126.8125,98970,,,,,,-441.94226362230256,-168.81677853352204,-273.1254850887805,0.01827673243623118,-1,-1,-1,-1.0,Defensive
2018-01-08 00:00:00+09:00,607793.875,608554.5625,585733.75,244325,,,,,,877.7413641200401,40.494849997190386,837.2465141228497,0.024359002853651335,-1,-1,-1,-1.0,Defensive
2018-01-09 00:00:00+09:00,621486.375,648110.625,601708.3125,415250,,,,,,2993.9579799966887,631.1874759970901,2362.7705039995985,0.02252819675091322,-1,-1,-1,-1.0,Defensive
2018-01-10 00:00:00+09:00,610075.9375,642025.0625,594101.375,270531,,,,,,3707.608941381448,1246.4717690739617,2461.1371723074863,-0.018359915774501134,-1,-1,-1,-1.0,Defensive
2018-01-11 00:00:00+09:00,603990.4375,615400.8125,600947.625,102902,,,,,,3739.0322422797326,1744.983863715116,1994.0483785646165,-0.009974987744865826,-1,-1,-1,-1.0,Defensive
2018-01-12 00:00:00+09:00,632896.75,650392.6875,604751.125,481258,,,,,,6026.958250193973,2601.378741010888,3425.579509183085,0.04785889097788898,-1,-1,-1,-1.0,Defensive
2018-01-15 00:00:00+09:00,638221.625,673974.1875,632896.75,292150,,,,,,8175.585940153105,3716.2201808393315,4459.365759313774,0.008413497146256388,-1,-1,-1,-1.0,Defensive
2018-01-16 00:00:00+09:00,629854.0,642025.0625,615400.8125,164910,,,,,,9098.311783395708,4792.638501350607,4305.673282045101,-0.01311084531176765,-1,-1,-1,-1.0,Defensive
2018-01-17 00:00:00+09:00,604751.125,629854.0,597904.875,210603,,,,,,7715.052124586888,5377.121225997863,2337.9308985890248,-0.03985506958755525,-1,-1,-1,-1.0,Defensive
2018-01-18 00:00:00+09:00,608554.5625,613118.75,598665.5625,81179,,,,,,6846.788977376651,5671.0547762736205,1175.7342011030305,0.006289260726881629,-1,-1,-1,-1.0,Defensive
2018-01-19 00:00:00+09:00,589537.25,613879.4375,589537.25,135367,,,,,,4571.449172840221,5451.133655586941,-879.6844827467203,-0.031249971114956532,-1,-1,-1,-1.0,Defensive
2018-01-22 00:00:00+09:00,589537.25,599426.25,573562.6875,107359,,,,,49.05661035473032,2736.6792499374133,4908.242774457036,-2171.5635245196227,0.0,-1,-1,-1,-1.0,Defensive
2018-01-23 00:00:00+09:00,613879.4375,613879.4375,593340.6875,126888,,,,,55.18673599633441,3209.8211422507884,4568.558448015787,-1358.7373057649984,0.041290329830727446,-1,-1,-1,-1.0,Defensive
2018-01-24 00:00:00+09:00,618443.5625,625289.8125,606272.5,123671,,,,,60.173158941370176,3908.026942299679,4436.452146872565,-528.4252045728863,0.007434888222656921,-1,-1,-1,-1.0,Defensive
2018-01-25 00:00:00+09:00,616161.5,622247.0625,607793.875,95998,,,,,56.818189457204646,4228.473487155046,4394.856414929061,-166.38292777401512,-0.003690009304608166,-1,-1,-1,-1.0,Defensive
2018-01-26 00:00:00+09:00,635939.5,636700.25,619964.9375,195378,,,,,58.14977798175498,6009.08005663252,4717.701143269753,1291.378913362767,0.03209872736287478,-1,-1,1,-0.5,Defensive
2018-01-29 00:00:00+09:00,668649.3125,676256.25,642025.0625,522345,612662.3125,,,,62.30158458459143,9944.992410990875,5763.159396813978,4181.833014176897,0.05143541563309095,-1,-1,1,-0.5,Defensive
2018-01-30 00:00:00+09:00,663324.5,696034.3125,654196.1875,342797,616199.5375,,0.025202621926210898,,64.34428837781586,12490.579812143696,7108.643479879922,5381.936332263775,-0.007963535444448722,-1,-1,1,-0.5,Defensive
2018-01-31 00:00:00+09:00,667127.9375,676256.25,651153.375,159616,619812.83125,,0.025199079511436445,,67.2199247928052,14646.051225444186,8616.125028992776,6029.92619645141,0.005733901732862368,-1,-1,1,-0.5,Defensive
2018-02-01 00:00:00+09:00,674734.875,683863.1875,649632.0,215510,624415.025,,0.024438789243146297,,62.9108098933823,16774.725538138766,10247.845130821974,6526.880407316792,0.011402516777375915,-1,-1,1,-0.5,Defensive
2018-02-02 00:00:00+09:00,669410.0,683102.5,660281.6875,161751,628218.490625,,0.024527662897951594,,59.624407893721745,17826.548996367957,11763.58590393117,6062.963092436787,-0.007891803428717092,-1,-1,1,-0.5,Defensive
2018-02-05 00:00:00+09:00,648110.625,661042.375,642785.75,158537,630234.328125,,0.025565373528360764,,55.21739347876719,16748.380207272712,12760.54476459948,3987.835442673233,-0.03181813089138197,-1,-1,1,-0.5,Defensive
2018-02-06 00:00:00+09:00,632136.0625,645828.5625,608554.5625,286699,630766.8125,,0.025890977596383986,,58.256884364535416,14438.472264736192,13096.130264626823,1342.342000109369,-0.024647894794195047,-1,-1,1,-0.5,Defensive
2018-02-07 00:00:00+09:00,613879.4375,649632.0,613118.75,148187,630956.9875,,0.02642216079320175,,51.47680085531657,11007.805389361689,12678.465289573798,-1670.6599002121093,-0.02888084715147854,-1,-1,-1,-1.0,Defensive
2018-02-08 00:00:00+09:00,619204.25,626811.1875,596383.5,174139,631717.678125,,0.02636740310915526,,58.90410907511107,8619.287263192236,11866.629684297486,-3247.3424211052497,0.008674036259766371,-1,-1,-1,-1.0,Defensive
2018-02-09 00:00:00+09:00,609315.25,615400.8125,598665.5625,122753,630538.603125,,0.024324709303046248,,55.60344797056334,5860.849560202798,10665.473659478548,-4804.62409927575,-0.01597049761851599,-1,-1,-1,-1.0,Defensive
2018-02-12 00:00:00+09:00,642025.0625,645828.5625,611597.3125,162577,630728.775,,0.027122214219909485,,57.61317053312649,6242.219883385114,9780.822904259861,-3538.603020874747,0.05368290470327142,-1,-1,-1,-1.0,Defensive
2018-02-13 00:00:00+09:00,651914.0625,657999.625,643546.4375,130222,631831.778125,,0.027124135766003542,,58.80000788754983,7258.743984073517,9276.407120222593,-2017.6631361490763,0.015402825493280536,-1,-1,-1,-1.0,Defensive
2018-02-14 00:00:00+09:00,663324.5,663324.5,651153.375,146706,634760.446875,,0.025399468991633263,,61.832073516757276,8882.67960160342,9197.661616498759,-314.9820148953386,0.017502978009467318,-1,-1,-1,-1.0,Defensive
2018-02-19 00:00:00+09:00,654196.1875,674734.875,652674.75,125256,637042.528125,,0.025727364177756416,,54.838725707975904,9325.58224096056,9223.24574139112,102.336499569441,-0.013761458381229663,-1,-1,1,-0.5,Defensive
2018-02-20 00:00:00+09:00,646589.25,661803.125,645067.875,77313,639895.128125,,0.024644568420967593,,43.2558221296913,8959.490066770697,9170.494606467035,-211.00453969633782,-0.011627914753018942,-1,-1,-1,-1.0,Defensive
2018-02-21 00:00:00+09:00,646589.25,652674.75,642785.75,68822,642747.728125,,0.024644568420967593,,44.711536562455315,8570.563262869604,9050.50833774755,-479.94507487794544,0.0,-1,-1,-1,-1.0,Defensive
2018-02-22 00:00:00+09:00,673974.1875,679299.0625,650392.6875,246149,645752.465625,,0.02472356743831629,,51.88284878424417,10352.731712657842,9310.95301272961,1041.7786999282325,0.042352911836996965,-1,-1,1,-0.5,Defensive
2018-02-23 00:00:00+09:00,684623.875,687666.6875,674734.875,145812,649061.48125,,0.024840654968561825,,52.67489503221221,12480.58540736197,9944.879491656082,2535.7059157058884,0.015801328444793095,-1,-1,1,-0.5,Defensive
2018-02-26 00:00:00+09:00,698316.375,699837.75,685384.5625,125501,653169.225,,0.024958984902876097,,57.48032642224246,15097.757556690136,10975.455104662893,4122.302452027243,0.02000003286476093,-1,-1,1,-0.5,Defensive
2018-02-27 00:00:00+09:00,690709.4375,706684.0,686906.0,134164,655907.721875,,0.02449474364365342,,61.86440707469807,16369.373114634538,12054.238706657223,4315.134407977315,-0.010893253792022328,-1,-1,1,-0.5,Defensive
2018-02-28 00:00:00+09:00,684623.875,702119.8125,681581.125,121982,656706.45,,0.02209538712648394,,65.47084854833165,16693.649570406997,12982.120879407177,3711.5286909998194,-0.008810597003026999,-1,-1,1,-0.5,Defensive
2018-03-02 00:00:00+09:00,708205.375,711248.125,676256.25,149532,658950.49375,,0.02313843087879442,,76.95651599245681,18638.61659905617,14113.420023336977,4525.196575719194,0.03444446047108718,-1,-1,-1,-1.0,Defensive
2018-03-05 00:00:00+09:00,708205.375,713530.25,692230.8125,120131,661004.365625,,0.023141965320751665,,76.23318352606374,19950.045278492966,15280.745074368177,4669.300204124789,0.0,-1,-1,-1,-1.0,Defensive
2018-03-06 00:00:00+09:00,683102.5,713530.25,677777.625,234658,661422.746875,,0.024623761276058625,,69.95884467550454,18747.658400234068,15974.127739541356,2773.5306606927115,-0.035445756112766014,-1,-1,1,-0.5,Defensive
2018-03-07 00:00:00+09:00,681581.125,698316.375,664845.875,145787,662031.303125,,0.024552650599083868,,62.87128934364451,17470.60562210821,16273.423316054728,1197.1823060534825,-0.0022271547827741323,-1,-1,1,-0.5,Defensive
