Date,Close,High,Low,Volume,MA20,MA60,Vol20,Vol60,RSI14,MACD,MACD_signal,MACD_hist,Return,sig_trend,sig_vol,sig_mom,composite,strategy
2018-01-02 00:00:00+09:00,12349.234375,12349.234375,11913.8447265625,674887,,,,,,0.0,0.0,0.0,,-1,-1,-1,-1.0,Defensive
2018-01-03 00:00:00+09:00,12388.8154296875,12705.4619140625,12270.072265625,733951,,,,,,3.1574630519953644,0.6314926103990729,2.5259704415962916,0.0032051423987569105,-1,-1,-1,-1.0,Defensive
2018-01-04 00:00:00+09:00,12784.6240234375,12863.78515625,12388.8154296875,920976,,,,,,37.16975112062937,7.939144312445133,29.230606808184238,0.03194886516765094,-1,-1,-1,-1.0,Defensive
2018-01-05 00:00:00+09:00,12784.6240234375,12903.3662109375,12626.2998046875,558829,,,,,,63.39396825564836,19.03010910108578,44.363859154562576,0.0,-1,-1,-1,-1.0,Defensive
2018-01-08 00:00:00+09:00,12784.6240234375,12982.5283203125,12745.04296875,796812,,,,,,83.21756893686688,31.867601068242003,51.34996786862488,0.0,-1,-1,-1,-1.0,Defensive
2018-01-09 00:00:00+09:00,13061.689453125,13140.8515625,12784.6240234375,759206,,,,,,119.90261720705894,49.474604296005396,70.42801291105354,0.021671769868207846,-1,-1,-1,-1.0,Defensive
2018-01-10 00:00:00+09:00,13615.822265625,13932.4697265625,13220.013671875,2603356,,,,,,191.4823794733693,77.87615933147818,113.60622014189111,0.04242428320537228,-1,-1,-1,-1.0,Defensive
2018-01-11 00:00:00+09:00,13457.4990234375,13774.1455078125,13378.3369140625,803622,,,,,,232.7514801118068,108.8512234875439,123.90025662426291,-0.011627886961128153,-1,-1,-1,-1.0,Defensive
2018-01-12 00:00:00+09:00,13615.822265625,13892.888671875,13457.4990234375,960936,,,,,,275.06215685360985,142.09341016075712,132.96874669285273,0.011764685393011343,-1,-1,-1,-1.0,Defensive
2018-01-15 00:00:00+09:00,13378.3369140625,13853.3076171875,13299.1748046875,493833,,,,,,286.1322355796274,170.90117524453117,115.2310603350962,-0.01744186630300426,-1,-1,-1,-1.0,Defensive
2018-01-16 00:00:00+09:00,13022.109375,13615.822265625,12942.947265625,884438,,,,,,263.1275963020962,189.3464594560442,73.78113684605202,-0.026627191507492598,-1,-1,-1,-1.0,Defensive
2018-01-17 00:00:00+09:00,12665.880859375,13022.109375,11320.130859375,5126446,,,,,,213.68832386896065,194.2148323386275,19.47349153033315,-0.02735566914442389,-1,-1,-1,-1.0,Defensive
2018-01-18 00:00:00+09:00,12349.234375,12665.880859375,12230.4912109375,1009616,,,,,,147.25910797982215,184.82368746686643,-37.564579487044284,-0.024999957593997535,-1,-1,-1,-1.0,Defensive
2018-01-19 00:00:00+09:00,12428.3955078125,12467.9765625,12111.7490234375,673932,,,,,,99.85010774425973,167.82897152234509,-67.97886377808535,0.006410205718724971,-1,-1,-1,-1.0,Defensive
2018-01-22 00:00:00+09:00,12230.4912109375,12467.9765625,12190.91015625,522675,,,,,48.10125633484523,45.781173817602394,143.41941198139654,-97.63823816379414,-0.01592355962204428,-1,-1,-1,-1.0,Defensive
2018-01-23 00:00:00+09:00,12586.7197265625,12586.7197265625,12190.91015625,565889,,,,,52.87356289242183,31.314840234694202,120.99849763205607,-89.68365739736187,0.02912626398083118,-1,-1,-1,-1.0,Defensive
2018-01-24 00:00:00+09:00,12665.880859375,12903.3662109375,12547.138671875,725585,,,,,48.10125633484523,25.938802122189372,101.98655853008273,-76.04775640789336,0.006289258403477493,-1,-1,-1,-1.0,Defensive
2018-01-25 00:00:00+09:00,12745.04296875,12863.78515625,12665.880859375,1050924,,,,,49.382713040988484,27.746133669406845,87.13847355794756,-59.39233988854072,0.0062500279494106525,-1,-1,-1,-1.0,Defensive
