Date,Close,MA20,MA60,RSI14,MACD_hist,Vol20,Vol60,sig_trend,sig_vol,sig_mom,composite,vol_override,strategy_raw,strategy,entry
2018-01-02 00:00:00+09:00,43365.953125,,,,0.0,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-03 00:00:00+09:00,43365.953125,,,,0.0,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-04 00:00:00+09:00,43297.23046875,,,,-4.385719373216853,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-05 00:00:00+09:00,44053.20703125,,,,41.349957407005135,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-08 00:00:00+09:00,45771.359375,,,,177.41278015609458,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-09 00:00:00+09:00,46183.71484375,,,,279.22100447340426,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-10 00:00:00+09:00,45359.00390625,,,,274.63906558272026,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-11 00:00:00+09:00,46527.33984375,,,,330.17966377853327,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-12 00:00:00+09:00,46527.33984375,,,,345.17935719145134,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-15 00:00:00+09:00,46458.60546875,,,,328.80928736565255,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-16 00:00:00+09:00,45221.55078125,,,,218.32650797399924,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-17 00:00:00+09:00,44946.640625,,,,115.5516013172205,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-18 00:00:00+09:00,45152.828125,,,,53.43463341572533,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-19 00:00:00+09:00,46114.98828125,,,,68.18016844532247,,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-22 00:00:00+09:00,45152.828125,,,60.3174724898977,7.367622749977727,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-23 00:00:00+09:00,47145.859375,,,67.74188698507318,90.96124937116065,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-24 00:00:00+09:00,46389.87890625,,,63.636316662624836,85.04092636359815,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-25 00:00:00+09:00,45771.359375,,,57.668752944343495,31.903957441293983,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-26 00:00:00+09:00,46321.1640625,,,52.73972336093495,26.445043963366516,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-29 00:00:00+09:00,46183.71484375,45465.5259765625,,50.0,7.23676487456612,,,-1,-1,1,-0.5,True,Defensive,Defensive,False
2018-01-30 00:00:00+09:00,45977.5390625,45596.1052734375,,53.383484994886686,-23.98488319160367,0.018922628449711015,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-01-31 00:00:00+09:00,46252.4375,45740.4294921875,,48.33333254391121,-30.3438886482395,0.018921096979964868,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-01 00:00:00+09:00,45427.7265625,45846.954296875,,43.93937240970989,-90.8914633771808,0.019487633928946563,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-02 00:00:00+09:00,45633.90625,45925.9892578125,,45.5224276275354,-116.23318823203067,0.019180174059001267,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-05 00:00:00+09:00,46527.33984375,45963.78828125,,57.364356796854416,-74.05625565036485,0.01769701380041723,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-06 00:00:00+09:00,44121.93359375,45860.69921875,,46.25000133214873,-202.12638409135417,0.02127143663146521,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
2018-02-07 00:00:00+09:00,43365.953125,45761.0466796875,,42.261857235461214,-324.46723747363563,0.021243393907076347,,-1,-1,-1,-1.0,True,Defensive,Defensive,False
